ID_HDC_G0,Region,Region_L2_pred,Country,City,TotalBlocks,ValidBlocks,PctValid,TotalPop,DeprivedPop,PctDeprived,Region_L1,Region_L2,UCDB_CityPop,CitySizeClass
261.0,Latin America and the Caribbean,Central America,guatemala,San Pedro Sacatepéquez [San Marcos],88,88,100.0,99501.737388885,32617.789384122996,32.78112547587196,Latin America and the Caribbean,Central America,99501.7376628425,Small
263.0,Latin America and the Caribbean,Central America,guatemala,Retalhuleu,45,45,100.0,65561.576762132,5027.475186729,7.668325618478476,Latin America and the Caribbean,Central America,65561.57675573416,Small
266.0,Latin America and the Caribbean,Central America,guatemala,Ostuncalco,26,26,100.0,40244.791654947,33194.189013447,82.48070780947049,Latin America and the Caribbean,Central America,40244.79187816987,Small
267.0,Latin America and the Caribbean,Central America,guatemala,Mazatenango,86,86,100.0,110379.112650984,10244.339389169001,9.28104887159344,Latin America and the Caribbean,Central America,110379.11265913583,Small
268.0,Latin America and the Caribbean,Central America,guatemala,Quetzaltenango,202,202,100.0,213235.72023518896,52919.39376031401,24.817321273352515,Latin America and the Caribbean,Central America,213235.72022594884,Small
269.0,Latin America and the Caribbean,Central America,guatemala,Totonicapán,50,50,100.0,94443.118453769,10953.831119496,11.59833696603107,Latin America and the Caribbean,Central America,94443.11859427858,Small
271.0,Latin America and the Caribbean,Central America,guatemala,Huehuetenango,23,23,100.0,69285.038570217,8488.12404487,12.251020162553132,Latin America and the Caribbean,Central America,69285.03815077804,Small
274.0,Latin America and the Caribbean,Central America,guatemala,Aguacatán,20,20,100.0,44530.273696859,11022.52860424,24.752887618154226,Latin America and the Caribbean,Central America,44530.27381689474,Small
275.0,Latin America and the Caribbean,Central America,guatemala,Panajachel [Sololá],25,25,100.0,51224.92101849001,16092.124317403,31.414639588403524,Latin America and the Caribbean,Central America,51224.921055380255,Small
276.0,Latin America and the Caribbean,Central America,guatemala,Santa Lucía Cotzumalguapa,70,70,100.0,104880.83845185098,78766.26617939201,75.10072129672406,Latin America and the Caribbean,Central America,104880.83855798095,Small
278.0,Latin America and the Caribbean,Central America,guatemala,Santa Cruz del Quiché,73,73,100.0,78601.202095313,16130.373111644,20.521789338646585,Latin America and the Caribbean,Central America,78601.20203909185,Small
280.0,Latin America and the Caribbean,Central America,guatemala,Santa Cruz Barillas,67,67,100.0,77901.291801033,56822.435912622,72.94158363606046,Latin America and the Caribbean,Central America,77901.2917997837,Small
281.0,Latin America and the Caribbean,Central America,guatemala,Santa María Nebaj,33,33,100.0,51429.344648073,42708.607320017996,83.04326569251401,Latin America and the Caribbean,Central America,51429.344382274896,Small
282.0,Latin America and the Caribbean,Central America,guatemala,Escuintla,57,57,100.0,87580.385039723,19873.983869953,22.692277341483425,Latin America and the Caribbean,Central America,87580.38490224816,Small
283.0,Latin America and the Caribbean,Central America,guatemala,Chimaltenango,124,124,100.0,171999.62984715,91491.50612533701,53.192850593133414,Latin America and the Caribbean,Central America,171999.62996200193,Small
285.0,Latin America and the Caribbean,Central America,guatemala,Ciudad Vieja [Antigua Guatemala],52,52,100.0,60528.42521323101,6261.980294041001,10.345519930480835,Latin America and the Caribbean,Central America,60528.42522423621,Small
288.0,Latin America and the Caribbean,Central America,guatemala,Guatemala City,1398,1398,100.0,2717787.348455546,610440.999053207,22.46095521049894,Latin America and the Caribbean,Central America,2717787.3471092177,Large
291.0,Latin America and the Caribbean,Central America,guatemala,San Juan Sacatepéquez,44,44,100.0,60576.144072541,35650.739915822,58.8527719313557,Latin America and the Caribbean,Central America,60576.14437461831,Small
294.0,Latin America and the Caribbean,Central America,guatemala,San José Pinula,59,59,100.0,142366.380899615,17666.719966205997,12.409334180281725,Latin America and the Caribbean,Central America,142366.38149497192,Small
297.0,Latin America and the Caribbean,Central America,guatemala,La Leyenda,35,35,100.0,58102.405585207,21037.742009835,36.2080395776096,Latin America and the Caribbean,Central America,58102.40585103817,Small
300.0,Latin America and the Caribbean,Central America,guatemala,Salamá,27,27,100.0,33728.314833345,17331.576018427,51.38583443633061,Latin America and the Caribbean,Central America,33728.31481042877,Small
301.0,Latin America and the Caribbean,Central America,guatemala,Cobán,168,168,100.0,216882.487835541,124198.43359662301,57.26531212183483,Latin America and the Caribbean,Central America,216882.4876241833,Small
306.0,Latin America and the Caribbean,Central America,guatemala,Jalapa,75,75,100.0,86501.99094295398,31218.164612325996,36.08953305238216,Latin America and the Caribbean,Central America,86501.9910666598,Small
307.0,Latin America and the Caribbean,Central America,guatemala,Jutiapa,42,42,100.0,56513.549732338,3413.193088701,6.039601307769053,Latin America and the Caribbean,Central America,54914.65708127245,Small
319.0,Latin America and the Caribbean,Central America,guatemala,Fray Bartolomé de las Casas,40,40,100.0,35041.438549587,5389.262234461001,15.379683190901758,Latin America and the Caribbean,Central America,35041.43855399266,Small
322.0,Latin America and the Caribbean,Central America,guatemala,Chiquimula,55,55,100.0,63654.511188549004,15396.598849334,24.187757571067074,Latin America and the Caribbean,Central America,63654.51115503814,Small
325.0,Latin America and the Caribbean,Central America,guatemala,Flores,148,148,100.0,141759.47546021699,38513.47252173699,27.168182159749392,Latin America and the Caribbean,Central America,141759.47511511948,Small
327.0,Latin America and the Caribbean,Central America,guatemala,El Estor,49,49,100.0,51990.665843769,8546.218481564,16.437986209380796,Latin America and the Caribbean,Central America,51990.666059920564,Small
330.0,Latin America and the Caribbean,Central America,guatemala,Poptún,65,65,100.0,58870.742854436,6901.903427409001,11.723825949461299,Latin America and the Caribbean,Central America,58870.742968291044,Small
336.0,Latin America and the Caribbean,Central America,guatemala,Morales,40,40,100.0,57046.833606111,18483.047946985,32.399778880987796,Latin America and the Caribbean,Central America,57046.83357153088,Small
340.0,Latin America and the Caribbean,Central America,guatemala,Puerto Barrios,59,59,100.0,66882.634262739,1172.698429926,1.7533675861498212,Latin America and the Caribbean,Central America,66882.63430095091,Small
1477.0,Africa,Western Africa,guinea_bissau,Bissau,405,405,100.0,628172.433114812,210691.466174755,33.54038717204367,Africa,Western Africa,628172.4336998989,Medium
1492.0,Africa,Western Africa,guinea_bissau,Bafatá,58,58,100.0,70137.27405093,5496.088071107,7.836187170770324,Africa,Western Africa,70137.29115450755,Small
1498.0,Africa,Western Africa,guinea_bissau,Gabú,86,86,100.0,81894.742895352,16305.706049737999,19.910565041487473,Africa,Western Africa,81894.83115518838,Small
1493.0,Africa,Western Africa,guinea,Kamsar,86,86,100.0,111734.434237044,19803.832137666,17.72401880663957,Africa,Western Africa,111734.64788306784,Small
1497.0,Africa,Western Africa,guinea,Boké,54,54,100.0,60181.392026531,10641.548599531001,17.682456721572123,Africa,Western Africa,60181.49471495859,Small
1501.0,Africa,Western Africa,guinea,Sangarédi,69,69,100.0,84782.69745780398,32390.083973995006,38.203648792980935,Africa,Western Africa,84782.7395619154,Small
1502.0,Africa,Western Africa,guinea,Conakry,2116,2116,100.0,2970382.3938673167,1777227.780441896,59.831615757997334,Africa,Western Africa,2970382.7385826316,Large
1505.0,Africa,Western Africa,guinea,Fria,37,37,100.0,57714.20165107401,9411.246507591,16.306638987209947,Africa,Western Africa,57714.21406409331,Small
1512.0,Africa,Western Africa,guinea,Kindia,134,134,100.0,198647.315367823,14756.317691218,7.4284002599756445,Africa,Western Africa,198647.31756062387,Small
1515.0,Africa,Western Africa,guinea,Labé,169,169,100.0,184855.461013106,45947.999337178,24.85617632574044,Africa,Western Africa,184855.4623595141,Small
1518.0,Africa,Western Africa,guinea,Mamou,61,61,100.0,76890.61236388698,13506.919176061,17.566408643150254,Africa,Western Africa,76890.61314384919,Small
1527.0,Africa,Western Africa,guinea,Faranah,64,64,100.0,97819.19499270301,60362.085603475,61.70781267212209,Africa,Western Africa,97819.2581708692,Small
1531.0,Africa,Western Africa,guinea,Guéckédou,40,40,100.0,54411.189912329995,8981.525208456,16.506761243280064,Africa,Western Africa,54411.22067872714,Small
1532.0,Africa,Western Africa,guinea,Kissidougou,54,54,100.0,110193.41600262902,27633.732444389,25.07748053089643,Africa,Western Africa,110193.42989862897,Small
1535.0,Africa,Western Africa,guinea,Macenta,15,15,100.0,65781.808730902,3863.7791501330003,5.873628628757864,Africa,Western Africa,65781.86483834125,Small
1538.0,Africa,Western Africa,guinea,Banankoro,58,58,100.0,79703.267338819,21867.679314807,27.436364963367666,Africa,Western Africa,79703.26809842512,Small
1539.0,Africa,Western Africa,guinea,Kankan,181,181,100.0,245810.263599971,132915.853505257,54.07254016112315,Africa,Western Africa,245810.29450928257,Small
1540.0,Africa,Western Africa,guinea,Siguiri,219,219,100.0,224405.35227444803,68266.86298905099,30.42122761205826,Africa,Western Africa,224405.3646919867,Small
1545.0,Africa,Western Africa,guinea,Nzérékoré,169,169,100.0,285085.445151011,99355.516773155,34.85113619901779,Africa,Western Africa,285085.44856498577,Small
1548.0,Africa,Western Africa,guinea,Sinko,61,61,100.0,99678.51160351197,31086.595699831003,31.18685782898039,Africa,Western Africa,99678.52494379506,Small
701.0,Latin America and the Caribbean,Caribbean,haiti,Jérémie,39,39,100.0,59201.419507959006,46228.578243957,78.08694221891429,Latin America and the Caribbean,Caribbean,59201.41930783447,Small
710.0,Latin America and the Caribbean,Caribbean,haiti,Les Cayes,44,44,100.0,78814.27918265702,32513.096656814,41.2527996119369,Latin America and the Caribbean,Caribbean,78814.27903502807,Small
728.0,Latin America and the Caribbean,Caribbean,haiti,Petit-Goâve,69,69,100.0,150477.16196051502,119164.15094905799,79.19085487559,Latin America and the Caribbean,Caribbean,150477.16190961748,Small
730.0,Latin America and the Caribbean,Caribbean,haiti,Anse-à-Galets,55,55,100.0,69073.76956045101,38310.880830385,55.46371810048187,Latin America and the Caribbean,Caribbean,69073.76961852238,Small
735.0,Latin America and the Caribbean,Caribbean,haiti,Léogâne,101,101,100.0,124197.902871265,106003.623207398,85.35057416973785,Latin America and the Caribbean,Caribbean,124197.90299738059,Small
736.0,Latin America and the Caribbean,Caribbean,haiti,Jacmel,85,85,100.0,123070.92672737599,74288.996932934,60.362750901760364,Latin America and the Caribbean,Caribbean,123070.92678437755,Small
737.0,Latin America and the Caribbean,Caribbean,haiti,Saint-Marc,120,120,100.0,211502.989906261,175203.572649398,82.83739758338591,Latin America and the Caribbean,Caribbean,211502.9907749202,Small
739.0,Latin America and the Caribbean,Caribbean,haiti,Port-de-Paix,60,60,100.0,178643.254716347,123511.069707443,69.13838974975917,Latin America and the Caribbean,Caribbean,178643.2536949031,Small
740.0,Latin America and the Caribbean,Caribbean,haiti,Gonaïves,235,235,100.0,389123.1403017719,246684.42256126495,63.394950598403575,Latin America and the Caribbean,Caribbean,389123.13992216066,Small
741.0,Latin America and the Caribbean,Caribbean,haiti,Port-au-Prince,1167,1167,100.0,1726843.34522247,1016851.9758532441,58.88501575238387,Latin America and the Caribbean,Caribbean,1726843.3449664149,Large
743.0,Latin America and the Caribbean,Caribbean,haiti,Saint-Louis-du-Nord,52,52,100.0,131264.956406871,44645.014321573,34.01137328929633,Latin America and the Caribbean,Caribbean,131264.9566397369,Small
745.0,Latin America and the Caribbean,Caribbean,haiti,Gros Morne,52,52,100.0,77294.91833211701,71942.642412885,93.07551384395722,Latin America and the Caribbean,Caribbean,77294.91858633235,Small
759.0,Latin America and the Caribbean,Caribbean,haiti,Mirebalais,30,30,100.0,51198.06172668999,43977.123331309,85.89607076547459,Latin America and the Caribbean,Caribbean,51198.061262670904,Small
760.0,Latin America and the Caribbean,Caribbean,haiti,Cap-Haitien,189,189,100.0,333394.33026489,270649.778689417,81.18007839976735,Latin America and the Caribbean,Caribbean,333394.3305334803,Small
761.0,Latin America and the Caribbean,Caribbean,haiti,Hinche,53,53,100.0,64321.147370367,51645.841611660995,80.29371944234694,Latin America and the Caribbean,Caribbean,64321.147220760584,Small
776.0,Latin America and the Caribbean,Caribbean,haiti,Ouanaminthe,94,94,100.0,118948.99706259099,81785.464638454,68.75675008459169,Latin America and the Caribbean,Caribbean,118948.99755093455,Small
335.0,Latin America and the Caribbean,Central America,honduras,Santa Rosa,48,48,100.0,53613.321693246,15528.945647785999,28.964714659234176,Latin America and the Caribbean,Central America,53613.32151035871,Small
341.0,Latin America and the Caribbean,Central America,honduras,Barrio El Centro,82,82,100.0,99353.14445256001,49111.992434935,49.43174441588551,Latin America and the Caribbean,Central America,99353.14520129096,Small
343.0,Latin America and the Caribbean,Central America,honduras,Siguatepeque,72,72,100.0,73981.876528533,2161.308681693,2.92140289366604,Latin America and the Caribbean,Central America,73981.87651104189,Small
345.0,Latin America and the Caribbean,Central America,honduras,San Pedro Sula,1061,1061,100.0,1305287.425311232,227143.05873370898,17.401765644034235,Latin America and the Caribbean,Central America,1305287.426792943,Large
346.0,Latin America and the Caribbean,Central America,honduras,Villanueva,91,91,100.0,105557.44683171099,53595.443306511,50.77372077022439,Latin America and the Caribbean,Central America,105557.4463771237,Small
351.0,Latin America and the Caribbean,Central America,honduras,Comayagua,95,95,100.0,106688.84602658098,22276.076478836007,20.879480197288885,Latin America and the Caribbean,Central America,106688.84607835766,Small
352.0,Latin America and the Caribbean,Central America,honduras,Puerto Cortés,60,60,100.0,71281.40951662899,531.54914079,0.7457051486418724,Latin America and the Caribbean,Central America,71281.40940986248,Small
353.0,Latin America and the Caribbean,Central America,honduras,El Progreso,125,125,100.0,131985.275919762,40504.973504543996,30.68900922642935,Latin America and the Caribbean,Central America,131985.2758647008,Small
357.0,Latin America and the Caribbean,Central America,honduras,Choluteca,116,116,100.0,107290.14222635499,5490.471419664001,5.117405295335054,Latin America and the Caribbean,Central America,107290.14239446446,Small
359.0,Latin America and the Caribbean,Central America,honduras,Tegucigalpa,896,896,100.0,1600986.6192094348,685327.902910229,42.806597799589554,Latin America and the Caribbean,Central America,1600986.6190618686,Large
369.0,Latin America and the Caribbean,Central America,honduras,Danli,66,66,100.0,73698.071951813,2636.734586726,3.5777524661025213,Latin America and the Caribbean,Central America,73698.07201920892,Small
373.0,Latin America and the Caribbean,Central America,honduras,La Ceiba,238,238,100.0,299165.12313723296,52435.467494537,17.527266194891244,Latin America and the Caribbean,Central America,299165.1235085293,Small
378.0,Latin America and the Caribbean,Central America,honduras,Juticalpa,54,54,100.0,56835.574705349994,1610.12225873,2.832947968024044,Latin America and the Caribbean,Central America,56835.57478876226,Small
10002.0,Asia,South-Central Asia,india,Udaipur,39,39,100.0,163026.03806486996,0.0,0.0,Asia,South-Central Asia,163026.13260768168,Small
10017.0,Asia,South-Central Asia,india,Bishwanath Charaili,13,13,100.0,118356.689942632,0.0,0.0,Asia,South-Central Asia,118357.39194496721,Small
10021.0,Asia,South-Central Asia,india,Zakiganj,53,53,100.0,306812.106959935,12427.309052789999,4.050462407082526,Asia,South-Central Asia,306814.3726738356,Small
10022.0,Asia,South-Central Asia,india,Hojai,121,121,100.0,185496.602357631,1343.49059148,0.724266953898054,Asia,South-Central Asia,185496.60251261294,Small
10025.0,Asia,South-Central Asia,india,Dharmanagar,15,15,100.0,97718.105420084,0.0,0.0,Asia,South-Central Asia,97718.21534515545,Small
10033.0,Asia,South-Central Asia,india,Badarpur,22,22,100.0,157526.620314202,0.0,0.0,Asia,South-Central Asia,157526.90914149582,Small
10036.0,Asia,South-Central Asia,india,Hailakandi,43,43,100.0,135895.67127760197,15744.708783367001,11.585879546673986,Asia,South-Central Asia,135895.81317410618,Small
10040.0,Asia,South-Central Asia,india,Lumding,48,48,100.0,142869.22749932902,0.0,0.0,Asia,South-Central Asia,142869.25039105117,Small
10041.0,Asia,South-Central Asia,india,Silchar,143,143,100.0,530462.9603173321,35789.055194481996,6.746758562194874,Asia,South-Central Asia,530463.2263628617,Medium
10045.0,Asia,South-Central Asia,india,North Lakhimpur,69,69,100.0,136475.369848303,0.0,0.0,Asia,South-Central Asia,136475.86252778582,Small
10047.0,Asia,South-Central Asia,india,Diphu,47,47,100.0,69202.208576765,667.586590883,0.9646897181647835,Asia,South-Central Asia,69202.21961532626,Small
10049.0,Asia,South-Central Asia,india,Kolasib,29,29,100.0,50743.430057164995,0.0,0.0,Asia,South-Central Asia,50743.43082469702,Small
10056.0,Asia,South-Central Asia,india,Golaghat,64,64,100.0,155540.11337814,0.0,0.0,Asia,South-Central Asia,155540.59706279822,Small
10060.0,Asia,South-Central Asia,india,Dimapur,203,203,100.0,454979.8263713019,24695.633831355997,5.427852489266695,Asia,South-Central Asia,454980.5361849228,Small
10062.0,Asia,South-Central Asia,india,Jorhat,107,107,100.0,243744.38020885104,0.0,0.0,Asia,South-Central Asia,243744.5751286894,Small
10063.0,Asia,South-Central Asia,india,Aizawl,37,37,100.0,362270.676224562,23250.70793599,6.418048564763631,Asia,South-Central Asia,362270.68720157444,Small
10074.0,Asia,South-Central Asia,india,Dibrugarh,150,150,100.0,248885.476229333,955.894669503,0.38407008877536936,Asia,South-Central Asia,248887.09682114422,Small
10075.0,Asia,South-Central Asia,india,Wokha,19,19,100.0,57450.262180182996,6897.69755219,12.00638132956912,Asia,South-Central Asia,57450.39201036561,Small
10078.0,Asia,South-Central Asia,india,Nazira,16,16,100.0,72325.946672233,0.0,0.0,Asia,South-Central Asia,72326.10845330916,Small
10080.0,Asia,South-Central Asia,india,Mokokchung,30,30,100.0,59727.18411347801,0.0,0.0,Asia,South-Central Asia,59727.21048703976,Small
10081.0,Asia,South-Central Asia,india,Senapati,6,6,100.0,107558.404879806,0.0,0.0,Asia,South-Central Asia,107558.62176169455,Small
10084.0,Asia,South-Central Asia,india,Imphal,381,381,100.0,781195.855209894,96065.790582551,12.297273461178278,Asia,South-Central Asia,781196.0911023361,Medium
10086.0,Asia,South-Central Asia,india,LAMKA,44,44,100.0,162241.63587100696,0.0,0.0,Asia,South-Central Asia,162242.506112054,Small
10087.0,Asia,South-Central Asia,india,Sonari,6,6,100.0,48508.21126688301,0.0,0.0,Asia,South-Central Asia,48508.81501716375,Small
10089.0,Asia,South-Central Asia,india,Tinsukia,35,35,100.0,192145.840127714,0.0,0.0,Asia,South-Central Asia,192145.854319809,Small
10092.0,Asia,South-Central Asia,india,Thoubal,26,26,100.0,124080.09554086099,0.0,0.0,Asia,South-Central Asia,124080.14095981792,Small
10093.0,Asia,South-Central Asia,india,Duliajan,81,81,100.0,117621.92075234301,0.0,0.0,Asia,South-Central Asia,117622.31521884724,Small
10095.0,Asia,South-Central Asia,india,Moran,14,14,100.0,58138.708231984005,0.0,0.0,Asia,South-Central Asia,58138.71470880136,Small
10098.0,Asia,South-Central Asia,india,Ukhrul,3,3,100.0,85049.22182206,0.0,0.0,Asia,South-Central Asia,85049.22730970383,Small
10099.0,Asia,South-Central Asia,india,Digboi,4,4,100.0,99755.09427468,0.0,0.0,Asia,South-Central Asia,99755.22445786,Small
10152.0,Asia,South-Central Asia,india,Port Blair,123,123,100.0,182153.671459102,1374.91762078,0.7548119177431474,Asia,South-Central Asia,182154.56380120944,Small
6369.0,Asia,South-Central Asia,india,Mithapur,8,8,100.0,66496.341113293,0.0,0.0,Asia,South-Central Asia,66496.68575390801,Small
6371.0,Asia,South-Central Asia,india,Dwarka,42,42,100.0,53013.16715260399,1272.87095009,2.4010467935747104,Asia,South-Central Asia,53013.19167083129,Small
6385.0,Asia,South-Central Asia,india,Mandvi,33,33,100.0,58814.608767757,16801.984785444,28.567706455024634,Asia,South-Central Asia,58814.70641519688,Small
6397.0,Asia,South-Central Asia,india,Baramulla,34,34,100.0,138114.925433649,1204.75464211,0.8722841780693494,Asia,South-Central Asia,138115.00150896236,Small
6402.0,Asia,South-Central Asia,india,Bhuj,147,147,100.0,177952.196116312,3551.7301438349996,1.9958900319013428,Asia,South-Central Asia,177952.21250402182,Small
6403.0,Asia,South-Central Asia,india,Sopore,48,48,100.0,88939.375299192,0.0,0.0,Asia,South-Central Asia,88939.39004483819,Small
6412.0,Asia,South-Central Asia,india,Bandipora,26,26,100.0,104827.376335879,1393.73543416,1.3295529115355431,Asia,South-Central Asia,104827.5288939029,Small
6421.0,Asia,South-Central Asia,india,Mundra,26,26,100.0,50153.913878700005,0.0,0.0,Asia,South-Central Asia,50153.979144822806,Small
6433.0,Asia,South-Central Asia,india,Khambhaliya,17,17,100.0,82631.91101315501,17232.34829442,20.85435043572526,Asia,South-Central Asia,82631.97488601878,Small
6440.0,Asia,South-Central Asia,india,Anjar,40,40,100.0,96737.409777816,5237.51165134,5.4141532870989435,Asia,South-Central Asia,96737.4982971251,Small
6442.0,Asia,South-Central Asia,india,Srinagar,313,313,100.0,1328088.2570951178,95578.900279309,7.196728061459219,Asia,South-Central Asia,1328088.4186910712,Large
6444.0,Asia,South-Central Asia,india,Porbandar,105,105,100.0,233872.02127026703,7749.44135403,3.313539307497837,Asia,South-Central Asia,233872.1411759369,Small
6446.0,Asia,South-Central Asia,india,Gandhidham,228,228,100.0,283256.762823476,7648.956720863001,2.7003615534608745,Asia,South-Central Asia,283256.7880564444,Small
6452.0,Asia,South-Central Asia,india,Bhanvad,7,7,100.0,26845.2028863,6288.09077114,23.423517407458377,Asia,South-Central Asia,26845.27183013223,Small
6456.0,Asia,South-Central Asia,india,Pampore,88,88,100.0,212442.392395979,21437.55332991,10.090996005143726,Asia,South-Central Asia,212442.67850518436,Small
6458.0,Asia,South-Central Asia,india,Jamnagar,289,289,100.0,667249.611629767,38053.341625978996,5.703014428593394,Asia,South-Central Asia,667249.9618388768,Medium
6464.0,Asia,South-Central Asia,india,Pulwama,22,22,100.0,68460.298710951,769.232465554,1.1236183306792271,Asia,South-Central Asia,68460.40526041389,Small
6477.0,Asia,South-Central Asia,india,Jam Jodhpur,11,11,100.0,23237.746100035998,6424.74451313,27.64788153494821,Asia,South-Central Asia,23237.88553346414,Small
6480.0,Asia,South-Central Asia,india,Barmer,30,30,100.0,255095.63087841,27000.17542496,10.584334718703785,Asia,South-Central Asia,255095.70380376652,Small
6486.0,Asia,South-Central Asia,india,Anantnag,90,90,100.0,277126.42680959805,19150.709524949998,6.910459513162073,Asia,South-Central Asia,277127.2647819463,Small
6487.0,Asia,South-Central Asia,india,Pokaran,5,5,100.0,53350.161362494,3094.10705966,5.799620808335934,Asia,South-Central Asia,53350.40188311413,Small
6488.0,Asia,South-Central Asia,india,Fatehpora,23,23,100.0,66699.85747679001,0.0,0.0,Asia,South-Central Asia,66699.95694265142,Small
6500.0,Asia,South-Central Asia,india,Upleta,71,71,100.0,83262.021731732,1480.687594148,1.778346914177433,Asia,South-Central Asia,83262.08277137019,Small
6501.0,Asia,South-Central Asia,india,Mangrol,41,41,100.0,70636.667555444,4454.42708093,6.306111592019313,Asia,South-Central Asia,70636.67114488594,Small
6502.0,Asia,South-Central Asia,india,Katra,9,9,100.0,36793.714609382,0.0,0.0,Asia,South-Central Asia,36793.78198466543,Small
6503.0,Asia,South-Central Asia,india,Jammu,470,470,100.0,1143537.682271624,34814.16348699,3.0444264344513843,Asia,South-Central Asia,1143538.1584380846,Large
6508.0,Asia,South-Central Asia,india,Keshod,11,11,100.0,89907.40514605702,17907.79669874,19.918044202975604,Asia,South-Central Asia,89907.4063547682,Small
6513.0,Asia,South-Central Asia,india,Dhoraji,43,43,100.0,85666.74492462,9517.563412239999,11.109986051897627,Asia,South-Central Asia,85666.7751686424,Small
6514.0,Asia,South-Central Asia,india,Phalodi,48,48,100.0,118456.457388151,19325.41864723,16.314364850457775,Asia,South-Central Asia,118456.4675411284,Small
6516.0,Asia,South-Central Asia,india,Morbi,93,93,100.0,226434.88578640495,5576.747630513,2.4628482537684246,Asia,South-Central Asia,226436.3130131252,Small
6517.0,Asia,South-Central Asia,india,Junagadh,261,261,100.0,355024.56546896,2461.85408208,0.6934320386613476,Asia,South-Central Asia,355024.8432113938,Small
6519.0,Asia,South-Central Asia,india,Udhampur,31,31,100.0,203963.58658565202,7523.13075597,3.688467574976062,Asia,South-Central Asia,203963.64068434574,Small
6522.0,Asia,South-Central Asia,india,Rajkot,1099,1099,100.0,1533713.0452113259,6822.189075105,0.44481522123096956,Asia,South-Central Asia,1533713.4494940862,Large
6523.0,Asia,South-Central Asia,india,Jetpur,58,58,100.0,136736.765549624,737.611337483,0.539438924504404,Asia,South-Central Asia,136737.0231494503,Small
6524.0,Asia,South-Central Asia,india,Veraval,51,51,100.0,227660.20230283897,13758.909543501,6.043616497010125,Asia,South-Central Asia,227660.27558815293,Small
6528.0,Asia,South-Central Asia,india,Shapar - Veraval,27,27,100.0,69441.37501521,0.0,0.0,Asia,South-Central Asia,69441.37495497055,Small
6529.0,Asia,South-Central Asia,india,Wankaner,31,31,100.0,70041.96526427,3455.63489517,4.933663528902719,Asia,South-Central Asia,70041.97787795216,Small
6532.0,Asia,South-Central Asia,india,Fazilka,75,75,100.0,108484.55962448499,692.609907105,0.6384409998090437,Asia,South-Central Asia,108484.8938643597,Small
6533.0,Asia,South-Central Asia,india,Gondal,61,61,100.0,140439.204369447,659.783765767,0.4698002731711132,Asia,South-Central Asia,140439.20737169497,Small
6535.0,Asia,South-Central Asia,india,N/A,5,5,100.0,38985.6962923,0.0,0.0,Asia,South-Central Asia,38985.69640318677,Small
6538.0,Asia,South-Central Asia,india,Sri Ganganagar,238,238,100.0,293358.13932948594,0.0,0.0,Asia,South-Central Asia,293360.2511409074,Small
6544.0,Asia,South-Central Asia,india,Sanchore,11,11,100.0,72673.634654789,0.0,0.0,Asia,South-Central Asia,72673.71220784262,Small
6545.0,Asia,South-Central Asia,india,Jalalabad,43,43,100.0,80268.95146801599,1269.71906732,1.5818308874084808,Asia,South-Central Asia,80268.95749945007,Small
6546.0,Asia,South-Central Asia,india,Balotra,62,62,100.0,214675.25470834394,7287.50201005,3.3946632647301342,Asia,South-Central Asia,214675.74179133587,Small
6548.0,Asia,South-Central Asia,india,Amritsar,822,822,100.0,1335766.143712539,347759.22237530403,26.034439038016437,Asia,South-Central Asia,1335766.2010431122,Large
6553.0,Asia,South-Central Asia,india,Radhanpur,9,9,100.0,66518.87077215599,14185.0872465,21.32490687505433,Asia,South-Central Asia,66519.22276636772,Small
6554.0,Asia,South-Central Asia,india,Than,11,11,100.0,80146.78462672999,0.0,0.0,Asia,South-Central Asia,80147.21709981002,Small
6555.0,Asia,South-Central Asia,india,Abohar,112,112,100.0,141450.391800839,0.0,0.0,Asia,South-Central Asia,141450.42295171227,Small
6556.0,Asia,South-Central Asia,india,Kodinar,20,20,100.0,57022.790179448995,7089.3582356160005,12.432499730907598,Asia,South-Central Asia,57022.8319000788,Small
6558.0,Asia,South-Central Asia,india,Firozpur,140,140,100.0,232363.452739507,7430.975951906,3.1979968726994943,Asia,South-Central Asia,232363.96216440853,Small
6559.0,Asia,South-Central Asia,india,Bikaner,563,563,100.0,847826.752271284,12858.5311868,1.5166460780286375,Asia,South-Central Asia,847827.0699803373,Medium
6562.0,Asia,South-Central Asia,india,Tarn Taran Sahib,73,73,100.0,110527.638818913,14059.781511039999,12.720602431465453,Asia,South-Central Asia,110527.64292364009,Small
6563.0,Asia,South-Central Asia,india,Dhrangadhra,32,32,100.0,81992.050096919,8333.010990169,10.163193846621633,Asia,South-Central Asia,81992.07220061868,Small
6565.0,Asia,South-Central Asia,india,Siwana,7,7,100.0,37799.526413807995,0.0,0.0,Asia,South-Central Asia,37799.52636989951,Small
6566.0,Asia,South-Central Asia,india,Dhire Kot,50,50,100.0,108007.17832687902,33628.596127847006,31.135519554146228,Asia,South-Central Asia,108007.17968399078,Small
6568.0,Asia,South-Central Asia,india,Jasdan,18,18,100.0,60911.39956079701,3637.10018683,5.971132190452677,Asia,South-Central Asia,60911.40909769386,Small
6569.0,Asia,South-Central Asia,india,Sri Muktsar Sahib,67,67,100.0,169124.551585495,6382.1704193410005,3.7736510515533976,Asia,South-Central Asia,169124.55270488188,Small
6571.0,Asia,South-Central Asia,india,Batala,142,142,100.0,260566.60676359496,33236.598844693,12.755509716886964,Asia,South-Central Asia,260566.7218512427,Small
