Region,Country,City,TotalBlocks,ValidBlocks,PctValid,TotalPop,DeprivedPop,PctDeprived
Asia,indonesia,Limboto,36,36,100.0,29323.762373318998,0.0,0.0
Asia,indonesia,Lubuk Pakam,109,109,100.0,115665.278860672,0.0,0.0
Asia,indonesia,Lubuklinggau,118,118,100.0,151373.458614312,0.0,0.0
Asia,indonesia,Lumajang,222,222,100.0,263162.421301895,0.0,0.0
Asia,indonesia,Luwuk,93,93,100.0,114216.606660015,0.0,0.0
Asia,indonesia,Madiun,886,886,100.0,903509.692749539,32988.324698022,3.6511312454914258
Asia,indonesia,Magelang,585,585,100.0,694636.797255593,24227.133487149003,3.48774115953356
Asia,indonesia,Majalengka,87,87,100.0,103644.02135848897,0.0,0.0
Asia,indonesia,Majenang,57,57,100.0,58799.827137779,2375.30803542,4.039651391923668
Asia,indonesia,Makassar,1575,1575,100.0,2329114.940303332,64723.652325188,2.7788947297190374
Asia,indonesia,Malangbong,70,70,100.0,102685.13478593699,3663.5800230610002,3.5677803127962955
Asia,indonesia,Mamuju,103,103,100.0,142419.75934219896,2841.28387969,1.9950067973806274
Asia,indonesia,Manado,315,315,100.0,478552.757360013,25776.526754713,5.386350064496951
Asia,indonesia,Mandalakasih,24,24,100.0,49846.694952769,1145.68649135,2.2984201709573058
Asia,indonesia,Mandiraja,68,68,100.0,98750.743102426,1236.21817088,1.2518570818224353
Asia,indonesia,Manna,83,83,100.0,77578.44861937701,0.0,0.0
Asia,indonesia,Manokwari,94,94,100.0,180061.66869734504,0.0,0.0
Asia,indonesia,Maos,48,48,100.0,52323.70861480301,0.0,0.0
Asia,indonesia,Marabahan,28,28,100.0,31692.198924452005,0.0,0.0
Asia,indonesia,Masohi,95,95,100.0,106508.57610551601,3404.98029353,3.1969071581210056
Asia,indonesia,Mataram,797,797,100.0,1077599.2928451498,138495.59456530501,12.852235101197932
Asia,indonesia,Maumere,110,110,100.0,164935.414367543,8011.8408538700005,4.857562509902434
Asia,indonesia,Medan,3572,3572,100.0,4519246.55646709,46987.94286867401,1.0397295717675277
Asia,indonesia,Mekarjaya,72,72,100.0,141476.869974749,14699.954393187,10.39035878855015
Asia,indonesia,Merauke,170,170,100.0,259274.04901561898,0.0,0.0
Asia,indonesia,Metro,171,171,100.0,178766.39416916302,0.0,0.0
Asia,indonesia,Meulaboh,56,56,100.0,53093.917767439,0.0,0.0
Asia,indonesia,Mojokerto,594,594,100.0,674227.611710981,3870.286013763,0.574032559114779
Asia,indonesia,Muara Bungo,152,152,100.0,191174.14392423502,0.0,0.0
Asia,indonesia,Muara Enim,61,61,100.0,86529.681857384,0.0,0.0
Asia,indonesia,Muaratewe,42,42,100.0,56127.536716441995,0.0,0.0
Asia,indonesia,Muncar,157,157,100.0,172009.61491807402,8426.990965764,4.899139486927908
Asia,indonesia,Muntok,47,47,100.0,61861.588183099,0.0,0.0
Asia,indonesia,Nabire,81,81,100.0,104330.61792975,0.0,0.0
Asia,indonesia,Negara,102,102,100.0,104264.22207155,0.0,0.0
Asia,indonesia,Ngabang,38,38,100.0,53983.932072660005,0.0,0.0
Asia,indonesia,Nganjuk,264,264,100.0,264691.947912627,520.857928992,0.196778909634203
Asia,indonesia,Ngawi,68,68,100.0,77904.61955512,0.0,0.0
Asia,indonesia,Nunukan,51,51,100.0,73182.097848096,0.0,0.0
Asia,indonesia,Pacitan,163,163,100.0,179385.03112293698,3674.0142471249997,2.048116403094474
Asia,indonesia,Padang,827,827,100.0,1155634.785145618,4871.9695738380005,0.42158384607850813
Asia,indonesia,Padang Sidempuan,203,203,100.0,250302.04262118798,6198.013333467,2.4762136451467938
Asia,indonesia,Pagar Alam,50,50,100.0,61379.9604879,407.389224213,0.6637169867408268
Asia,indonesia,Pagojengan,63,63,100.0,84314.162236284,3306.0733543809997,3.921136457616672
Asia,indonesia,Palabuhanratu,84,84,100.0,159378.10394160598,11348.261945069,7.120339409500601
Asia,indonesia,Palangka Raya,88,88,100.0,83371.146597456,0.0,0.0
Asia,indonesia,Palembang,1447,1447,100.0,2251500.70865157,51599.509165387,2.291782941356038
Asia,indonesia,Palopo,105,105,100.0,96291.75283926599,0.0,0.0
Asia,indonesia,Palu,355,355,100.0,348874.189092531,3467.25642226,0.9938414851722919
Asia,indonesia,Pamekasan,261,261,100.0,281433.56892822694,2875.033618445,1.0215674091025757
Asia,indonesia,Pandan,59,59,100.0,92473.426960796,536.08915855,0.5797223874673471
Asia,indonesia,Pandanwangi,92,92,100.0,92939.92567629801,1739.728321687,1.871884778288212
Asia,indonesia,Pandeglang,133,133,100.0,270552.31791489106,7411.214661653999,2.7392907659306696
Asia,indonesia,Pangkajene,129,129,100.0,147867.62393085897,0.0,0.0
Asia,indonesia,Pangkalan Brandan,81,81,100.0,88748.09964416901,906.041022116,1.0209131527871869
Asia,indonesia,Pangkalan Kerinci,105,105,100.0,129057.93877012798,2691.624809922,2.085594141338486
Asia,indonesia,Pangkalpinang,277,277,100.0,290079.358007794,0.0,0.0
Asia,indonesia,Panjunan,103,103,100.0,98059.71990254498,0.0,0.0
Asia,indonesia,Panyabungan,104,104,100.0,118813.48918868901,8837.619004262,7.438228659564808
Asia,indonesia,Pare,314,314,100.0,298962.393622227,13678.520459661999,4.575331463577444
Asia,indonesia,Pare-Pare,118,118,100.0,141756.43504822598,0.0,0.0
Asia,indonesia,Parigi,30,30,100.0,34354.523848961006,0.0,0.0
Asia,indonesia,Pasirian,54,54,100.0,58042.84385839801,0.0,0.0
Asia,indonesia,Pasuruan,181,181,100.0,243595.736304884,0.0,0.0
Asia,indonesia,Pati,1506,1506,100.0,1653386.582321394,7449.995337853001,0.45059004454923246
Asia,indonesia,Payakumbuh,88,88,100.0,107422.802583804,0.0,0.0
Asia,indonesia,Pedurungan,36,36,100.0,37802.267950794994,0.0,0.0
Asia,indonesia,Pekalongan,1165,1165,100.0,1334795.009346857,11056.673972494,0.8283424716956547
Asia,indonesia,Pekanbaru,978,978,100.0,1095975.077003764,0.0,0.0
Asia,indonesia,Pelaihari,71,71,100.0,69139.007124199,0.0,0.0
Asia,indonesia,Pemalang,275,275,100.0,314529.400621766,25269.222410947,8.033977860573433
Asia,indonesia,Pemangkat,46,46,100.0,59532.35008217099,10427.823714814,17.516230587942086
Asia,indonesia,Pematang Siantar,359,359,100.0,459325.133588823,4254.263501259,0.926198718545917
Asia,indonesia,Perak,54,54,100.0,58259.179310249,0.0,0.0
Asia,indonesia,Perawang,69,69,100.0,152839.620961629,0.0,0.0
Asia,indonesia,Pinrang,93,93,100.0,87481.768503331,0.0,0.0
Asia,indonesia,Polewali,41,41,100.0,49952.679523217,4021.8189591120004,8.051257705290343
Asia,indonesia,Pontianak,713,713,100.0,848638.587859591,6410.800439029001,0.7554217461638311
Asia,indonesia,Poso,50,50,100.0,70643.219068201,1043.11555857,1.476596865670782
Asia,indonesia,Prabumulih,121,121,100.0,131832.924839608,0.0,0.0
Asia,indonesia,Pringsewu,95,95,100.0,97122.435267834,0.0,0.0
Asia,indonesia,Probolinggo,301,301,100.0,392503.13555147196,18063.076669817998,4.602020986262732
Asia,indonesia,Purwakarta,304,304,100.0,529183.894147899,3236.037982941,0.6115148285364436
Asia,indonesia,Purwodadi,191,191,100.0,208621.879368795,0.0,0.0
Asia,indonesia,Purwokerto,958,958,100.0,1322465.983536952,14754.837811174999,1.1157064147474705
Asia,indonesia,Purworejo,298,298,100.0,365435.55976750504,5063.875674311999,1.3857096111647438
Asia,indonesia,Raha,109,109,100.0,105799.57898418601,0.0,0.0
Asia,indonesia,Rangkasbitung,141,141,100.0,320176.36750622,22874.155886028,7.144236179637345
Asia,indonesia,Rantau Prapat,166,166,100.0,199716.766737986,0.0,0.0
Asia,indonesia,Rantepao,71,71,100.0,77034.361696504,0.0,0.0
Asia,indonesia,Rembang,70,70,100.0,85232.36782259602,0.0,0.0
Asia,indonesia,Rowosari,45,45,100.0,46896.615713984,0.0,0.0
Asia,indonesia,Ruteng,138,138,100.0,128531.722177449,0.0,0.0
Asia,indonesia,Salatiga,281,281,100.0,317688.52644625097,0.0,0.0
Asia,indonesia,Samarinda,655,655,100.0,1196188.955004108,77153.786788142,6.449966492783495
Asia,indonesia,Sampang,89,89,100.0,94579.73187914699,8822.130431628,9.327717742846668
Asia,indonesia,Sampit,237,237,100.0,217637.703709347,10301.008376737998,4.733099183262333
Asia,indonesia,Sangatta,120,120,100.0,125029.41050789601,0.0,0.0
Asia,indonesia,Sanggau,48,48,100.0,60188.160177688,0.0,0.0
Asia,indonesia,Selatpanjang,129,129,100.0,138877.528542978,7302.053112773,5.2579083091281085
Asia,indonesia,Selong,432,432,100.0,502723.092580835,69504.363369263,13.825576026843663
Asia,indonesia,Semarang,2734,2734,100.0,3536234.5581150427,120498.89100015302,3.407548029404018
Asia,indonesia,Semarapura,78,78,100.0,83741.83908834198,12201.80312372,14.570736989484937
Asia,indonesia,Sembulung,58,58,100.0,58639.271954676,0.0,0.0
Asia,indonesia,Semurup,55,55,100.0,55570.85733845699,0.0,0.0
Asia,indonesia,Sengkang,98,98,100.0,112619.410286535,0.0,0.0
Asia,indonesia,Serang,48,48,100.0,67449.731585133,3408.47830386,5.053360812204155
Asia,indonesia,Seririt,59,59,100.0,73982.200595792,6690.092414092,9.042840521389577
Asia,indonesia,Serui Kota,59,59,100.0,135889.441016662,4341.36473405,3.1947770934738684
Asia,indonesia,Sibolga,63,63,100.0,76416.89606873799,0.0,0.0
Asia,indonesia,Sidikalang,58,58,100.0,73257.11118971302,1430.73505251,1.9530323121871997
Asia,indonesia,Sidogede,71,71,100.0,81618.09991454698,0.0,0.0
Asia,indonesia,Sidorejo,92,92,100.0,97872.71011907,0.0,0.0
Asia,indonesia,Sigli,65,65,100.0,70478.63044354,737.824392575,1.0468767453789651
Asia,indonesia,Singaraja,240,240,100.0,352430.806789256,24926.20901165,7.072653278734283
Asia,indonesia,Singkawang,155,155,100.0,162857.695617511,0.0,0.0
Asia,indonesia,Sintang,92,92,100.0,126947.306572947,0.0,0.0
Asia,indonesia,Situbondo,136,136,100.0,180500.419187353,2519.9838611289997,1.3961097001737965
Asia,indonesia,Slorok,46,46,100.0,56233.314397126,0.0,0.0
Asia,indonesia,Solok,71,71,100.0,70567.133489437,0.0,0.0
Asia,indonesia,Sorong,198,198,100.0,294517.37155625306,0.0,0.0
Asia,indonesia,Sragen,143,143,100.0,152123.983455627,0.0,0.0
Asia,indonesia,Sri Tejo Kencono,59,59,100.0,52266.61823052899,0.0,0.0
Asia,indonesia,Stabat,99,99,100.0,115810.031391283,0.0,0.0
Asia,indonesia,Subang,186,186,100.0,250507.44943582598,4863.878933617,1.9416104968419352
Asia,indonesia,Sukoharjo,89,89,100.0,93565.16708442,0.0,0.0
Asia,indonesia,Sukorejo,95,95,100.0,102095.070739004,508.538480731,0.4981028731847677
Asia,indonesia,Sumbawa Besar,117,117,100.0,160756.82843478996,442.320172481,0.27514860599556085
Asia,indonesia,Sumedang,129,129,100.0,198685.509174326,24470.018341035004,12.315955221256267
Asia,indonesia,Sumenep,159,159,100.0,187537.34498105597,0.0,0.0
Asia,indonesia,Sumuradem,107,107,100.0,120837.485880862,0.0,0.0
Asia,indonesia,Sungai Tendang,21,21,100.0,20113.747760416998,0.0,0.0
Asia,indonesia,Surabaya,6345,6345,100.0,8591570.60702645,1072417.480263931,12.48220528371
Asia,indonesia,Tabanan,150,150,100.0,211027.00511788603,34339.891582885,16.272747444670273
Asia,indonesia,Tajungan,26,26,100.0,41193.114300294,0.0,0.0
Asia,indonesia,Takatidung,69,69,100.0,67870.01699421101,442.813791688,0.6524439086640716
Asia,indonesia,Tambakrejo,55,55,100.0,80616.335068485,0.0,0.0
Asia,indonesia,Tana Paser,56,56,100.0,62725.503481504,0.0,0.0
Asia,indonesia,Tanjung Balai,193,193,100.0,275767.341766024,8439.328299866,3.0603073757103494
Asia,indonesia,Tanjung Balai Karimun,144,144,100.0,171828.410647649,12324.348691841,7.17247435705687
Asia,indonesia,Tanjung Enim,75,75,100.0,103009.72571836601,1599.73988995,1.5529988831576667
Asia,indonesia,Tanjung Pandan,107,107,100.0,108899.19985409701,0.0,0.0
Asia,indonesia,Tanjung Pinang,42,42,100.0,112841.548277428,0.0,0.0
Asia,indonesia,Tanjung Redeb,91,91,100.0,99635.83560466,0.0,0.0
Asia,indonesia,Tanjungsari,95,95,100.0,117995.74808410901,0.0,0.0
Asia,indonesia,Tarakan,123,123,100.0,265576.21731022495,8868.670617034999,3.339406934422643
Asia,indonesia,Tarutung,45,45,100.0,64911.85687250899,561.36675865,0.864813896408109
Asia,indonesia,Tasikmalaya,1446,1446,100.0,2884283.940601892,323937.655987344,11.231129204281626
Asia,indonesia,Tebing Suluh,22,22,100.0,26449.692408033,0.0,0.0
Asia,indonesia,Tebing Tinggi,214,214,100.0,265252.110544688,0.0,0.0
Asia,indonesia,Tegal,1670,1670,100.0,2072913.0115750139,44364.390462138,2.1401954744077574
Asia,indonesia,Tegalsari,110,110,100.0,119267.74496536299,0.0,0.0
Asia,indonesia,Temanggung,281,281,100.0,353299.568920501,3611.875489648,1.0223266053462803
Asia,indonesia,Tembilahan,174,174,100.0,191262.391505795,29260.131879832996,15.29842414364376
Asia,indonesia,Ternate,197,197,100.0,261988.56068459502,1782.0541978,0.6802030566309322
Asia,indonesia,Timika,290,290,100.0,356238.011699459,30768.873664976003,8.637167470756667
Asia,indonesia,Tobelo,64,64,100.0,92416.129245306,0.0,0.0
Asia,indonesia,Toboali,81,81,100.0,96719.954247212,0.0,0.0
Asia,indonesia,Tolitoli,69,69,100.0,87789.07078971501,4016.0425722620002,4.574649823873637
Asia,indonesia,Tomohon,82,82,100.0,78982.795948281,550.03421996,0.6963975044896737
Asia,indonesia,Tondano,86,86,100.0,81395.531150327,0.0,0.0
Asia,indonesia,Trenggalek,270,270,100.0,305934.154175887,0.0,0.0
Asia,indonesia,Tual,83,83,100.0,93218.150540637,3655.685343095,3.921645432668567
Asia,indonesia,Tuban,173,173,100.0,191672.16070592002,1167.28268858,0.6089995982102722
Asia,indonesia,Tulungagung,684,684,100.0,640696.634559831,13557.018898051001,2.115980975515018
Asia,indonesia,Ujung Batu,64,64,100.0,76211.003550525,0.0,0.0
Asia,indonesia,Uteun Geulinggang,55,55,100.0,51635.85246406699,0.0,0.0
Asia,indonesia,Waingapu,96,96,100.0,122108.608890447,561.466260554,0.4598089075420837
Asia,indonesia,Wangon,169,169,100.0,189233.480975661,0.0,0.0
Asia,indonesia,Watampone,119,119,100.0,156437.27380177297,0.0,0.0
Asia,indonesia,Wates,89,89,100.0,100123.42059334199,0.0,0.0
Asia,indonesia,Wonokarto,117,117,100.0,125715.904429259,0.0,0.0
Asia,indonesia,Wonosari,105,105,100.0,94971.532059023,0.0,0.0
Asia,indonesia,Wonosobo,240,240,100.0,319293.827048418,14250.969040840999,4.463277343185206
Asia,indonesia,Yogyakarta,4623,4623,100.0,4970575.816738557,191815.001690507,3.859009675389408
Asia,iran,Ab Pakhsh,30,30,100.0,27888.368160962,0.0,0.0
Asia,iran,Abadan,141,141,100.0,194799.09499581804,0.0,0.0
Asia,iran,Abadeh,47,47,100.0,46812.38825011501,0.0,0.0
Asia,iran,Abhar,71,71,100.0,68490.650510293,0.0,0.0
Asia,iran,Aghghala,33,33,100.0,30174.92028341,0.0,0.0
Asia,iran,Ahar,93,93,100.0,101086.34214402702,0.0,0.0
Asia,iran,Ahwaz,916,916,100.0,1012658.6376835901,0.0,0.0
Asia,iran,Ajab Shir,48,48,100.0,53448.79469456,0.0,0.0
Asia,iran,Aliabad-e Katul,40,40,100.0,42733.9024833,0.0,0.0
Asia,iran,Aligudarz,96,96,100.0,89630.159659203,0.0,0.0
Asia,iran,Alvand,71,71,100.0,74227.74728517598,0.0,0.0
Asia,iran,Amol,171,171,100.0,185046.199624317,0.0,0.0
Asia,iran,Andimeshk,98,98,100.0,101930.44087987,0.0,0.0
Asia,iran,Arak,314,314,100.0,361869.756937159,0.0,0.0
Asia,iran,Ardabil,373,373,100.0,387490.222001018,0.0,0.0
Asia,iran,Ardakan,109,109,100.0,104069.458965094,0.0,0.0
Asia,iran,Asadabad,62,62,100.0,61973.347957323,0.0,0.0
Asia,iran,Ashkhaneh,33,33,100.0,35535.52341612401,0.0,0.0
Asia,iran,Astara,69,69,100.0,79110.93984498299,0.0,0.0
Asia,iran,Azadshahr,44,44,100.0,42431.38225417001,0.0,0.0
Asia,iran,Babol,213,213,100.0,240727.631058281,0.0,0.0
Asia,iran,Bagh-e Zahra,102,102,100.0,112081.72308542099,0.0,0.0
Asia,iran,Baharestan,75,75,100.0,63569.22086678499,0.0,0.0
Asia,iran,Bam,97,97,100.0,95513.97699478701,0.0,0.0
Asia,iran,Bandar Abbas,336,336,100.0,391849.977032049,0.0,0.0
Asia,iran,Bandar Ganaveh,60,60,100.0,65002.665714216004,0.0,0.0
Asia,iran,Bandar-e Anzali,78,78,100.0,87567.27368349301,0.0,0.0
Asia,iran,Bandar-e Mahshahr,76,76,100.0,80603.629853083,0.0,0.0
Asia,iran,Bandar-e Torkaman,79,79,100.0,78190.556502127,0.0,0.0
Asia,iran,Baneh,89,89,100.0,101732.627296722,0.0,0.0
Asia,iran,Bardaskan,28,28,100.0,28267.287702486,0.0,0.0
Asia,iran,Behbahan,91,91,100.0,90631.27668736601,0.0,0.0
Asia,iran,Behshahr,55,55,100.0,59855.373736534,0.0,0.0
Asia,iran,Bijar,50,50,100.0,45958.629220250004,0.0,0.0
Asia,iran,Birjand,132,132,100.0,147828.03120527498,0.0,0.0
Asia,iran,Bojnurd,238,238,100.0,239457.49746855197,0.0,0.0
Asia,iran,Bonab,60,60,100.0,57714.513735144996,0.0,0.0
Asia,iran,Borujerd,196,196,100.0,190031.877451484,0.0,0.0
Asia,iran,Bushehr,56,56,100.0,74763.263358114,0.0,0.0
Asia,iran,Chabahar,144,144,100.0,157272.877530264,0.0,0.0
Asia,iran,Chalus,93,93,100.0,108663.64684027275,0.0,0.0
Asia,iran,Chenaran,42,42,100.0,42423.563983004,0.0,0.0
Asia,iran,Darab,77,77,100.0,75855.803520395,0.0,0.0
Asia,iran,Dargaz,32,32,100.0,30078.532283256,0.0,0.0
Asia,iran,Dehdasht,60,60,100.0,53771.865418852016,0.0,0.0
Asia,iran,Dezful,215,215,100.0,228709.475797115,0.0,0.0
Asia,iran,Divandarreh,28,28,100.0,30527.124499162004,0.0,0.0
Asia,iran,Dogonbadan,61,61,100.0,64064.304932559004,0.0,0.0
Asia,iran,Dolatabad,174,174,100.0,153562.724548087,0.0,0.0
Asia,iran,Dorud,76,76,100.0,92985.682033686,0.0,0.0
Asia,iran,Esfarayen,69,69,100.0,66992.53812764601,0.0,0.0
Asia,iran,Eslamabad-e Gharb,84,84,100.0,92259.92423975699,0.0,0.0
Asia,iran,Fasa,71,71,100.0,74585.99954554002,0.0,0.0
Asia,iran,Firuzabad,63,63,100.0,63036.16325493301,0.0,0.0
Asia,iran,Fuladshahr,39,39,100.0,54013.538860256995,0.0,0.0
Asia,iran,Fuman,37,37,100.0,43568.717198275,0.0,0.0
Asia,iran,Gheydar,29,29,100.0,33040.442692897996,0.0,0.0
Asia,iran,Gilan Tappeh,33,33,100.0,34445.326955332,0.0,0.0
Asia,iran,Gonbad-e Qabus,154,154,100.0,158048.17219376098,0.0,0.0
Asia,iran,Gorgan,247,247,100.0,306758.193684741,0.0,0.0
Asia,iran,Hamedan,414,414,100.0,501460.25180868397,0.0,0.0
Asia,iran,Hashtgerd,36,36,100.0,36512.528646016,0.0,0.0
Asia,iran,Ilam,138,138,100.0,149517.982732739,0.0,0.0
Asia,iran,Iranshahr,99,99,100.0,93823.245554369,0.0,0.0
Asia,iran,Isfahan,1631,1631,100.0,1839646.4756358997,0.0,0.0
Asia,iran,Izeh,132,132,100.0,144006.6262006,0.0,0.0
Asia,iran,Jahrom,124,124,100.0,129278.25746556601,0.0,0.0
Asia,iran,Javanrud,58,58,100.0,62392.408224688996,0.0,0.0
Asia,iran,Jiroft,291,291,100.0,275349.54125304404,0.0,0.0
Asia,iran,Kahnuj,52,52,100.0,54688.156141268,0.0,0.0
Asia,iran,Kamyaran,46,46,100.0,46341.95503952201,0.0,0.0
Asia,iran,Kangan Seaport,35,35,100.0,35801.89264348999,0.0,0.0
Asia,iran,Kashan,233,233,100.0,246521.12589574797,0.0,0.0
Asia,iran,Kashmar,91,91,100.0,85398.582226041,0.0,0.0
Asia,iran,Kazerun,72,72,100.0,78044.732173896,0.0,0.0
Asia,iran,Kerman,492,492,100.0,497258.18457720603,0.0,0.0
Asia,iran,Kermanshah,776,776,100.0,834950.26983962,0.0,0.0
Asia,iran,Khaf,36,36,100.0,31161.907427659,0.0,0.0
Asia,iran,Khomein,56,56,100.0,57820.61133504,0.0,0.0
Asia,iran,Khorramabad,294,294,100.0,313437.535673807,0.0,0.0
Asia,iran,Khorramdarreh,44,44,100.0,43365.75764779101,0.0,0.0
Asia,iran,Khorramshahr,107,107,100.0,116913.787704962,0.0,0.0
Asia,iran,Khoy,177,177,100.0,191321.97136749,0.0,0.0
Asia,iran,Kuhdasht,121,121,100.0,115186.789203306,0.0,0.0
Asia,iran,Lahijan,90,90,100.0,95688.39805641401,0.0,0.0
Asia,iran,Lordegan,52,52,100.0,49683.22749181499,0.0,0.0
Asia,iran,Mahabad,127,127,100.0,150395.92435978304,0.0,0.0
Asia,iran,Mahdasht,67,67,100.0,75935.239536336,0.0,0.0
Asia,iran,Malayer,144,144,100.0,131903.13781217003,0.0,0.0
Asia,iran,Malekan,33,33,100.0,31003.916576391,0.0,0.0
Asia,iran,Maragheh,119,119,100.0,147282.01586583204,0.0,0.0
Asia,iran,Marand,112,112,100.0,107291.991476251,0.0,0.0
Asia,iran,Marivan,115,115,100.0,122177.74393971502,2944.9117759580004,2.410350429625775
Asia,iran,Marvdasht,120,120,100.0,119070.641109953,0.0,0.0
Asia,iran,Mashhad,2519,2519,100.0,3230317.79549545,14543.288222291,0.45021230550662966
Asia,iran,Masjed Soleyman,14,14,100.0,12442.577344565998,0.0,0.0
Asia,iran,Meshginshahr,69,69,100.0,73351.917354005,0.0,0.0
Asia,iran,Miandoab,120,120,100.0,128969.35949688501,0.0,0.0
Asia,iran,Mianeh,78,78,100.0,91953.76793677201,0.0,0.0
Asia,iran,Nahavand,65,65,100.0,65676.383895287,0.0,0.0
Asia,iran,Najafabad,145,145,100.0,149189.25387129502,0.0,0.0
Asia,iran,Naqadeh,77,77,100.0,75760.92054883699,0.0,0.0
Asia,iran,Nazarabad,84,84,100.0,79090.401902352,0.0,0.0
Asia,iran,Neka,46,46,100.0,54356.995181362,0.0,0.0
Asia,iran,Neyshabur,231,231,100.0,231281.76856884797,0.0,0.0
Asia,iran,Nurabad,80,80,100.0,77291.076851481,0.0,0.0
Asia,iran,Nurabad Mamasani,35,35,100.0,37335.757138649,0.0,0.0
Asia,iran,Omidieh,35,35,100.0,42696.822932065,0.0,0.0
Asia,iran,Pakdasht,128,128,100.0,147177.842732495,0.0,0.0
Asia,iran,Pardis,193,193,100.0,284964.099384539,0.0,0.0
Asia,iran,Pardisan,56,56,100.0,68930.387278856,0.0,0.0
Asia,iran,Pars Abad,78,78,100.0,78910.70845057999,0.0,0.0
Asia,iran,Piranshahr,80,80,100.0,85949.288776778,0.0,0.0
Asia,iran,Qaem Shahr,191,191,100.0,183599.470151936,0.0,0.0
Asia,iran,Qaen,43,43,100.0,44100.225892628994,0.0,0.0
Asia,iran,Qarchak,176,176,100.0,200994.206098489,0.0,0.0
Asia,iran,Qazvin,307,307,100.0,346797.79426178697,0.0,0.0
Asia,iran,Qeshm,27,27,100.0,33887.465842073,0.0,0.0
Asia,iran,Qom,777,777,100.0,847027.169718558,0.0,0.0
Asia,iran,Quchan,105,105,100.0,105387.78216402499,0.0,0.0
Asia,iran,Rafsanjan,114,114,100.0,118353.390790329,0.0,0.0
Asia,iran,Ramhormoz,51,51,100.0,56938.538063317996,0.0,0.0
Asia,iran,Rasht,445,445,100.0,566812.3340437689,0.0,0.0
Asia,iran,Rooh Abad,39,39,100.0,118711.39043243701,0.0,0.0
Asia,iran,Roudan,46,46,100.0,50319.091208177,0.0,0.0
Asia,iran,Sabzevar,132,132,100.0,119511.63432725899,0.0,0.0
Asia,iran,Safadasht,97,97,100.0,235895.88224929498,2248.261600703,0.9530736947442919
Asia,iran,Salmas,110,110,100.0,107281.75413536599,0.0,0.0
Asia,iran,Sanandaj,224,224,100.0,338313.74076501495,0.0,0.0
Asia,iran,Saqqez,136,136,100.0,140381.906865932,0.0,0.0
Asia,iran,Sarakhs,27,27,100.0,28657.498531540998,0.0,0.0
Asia,iran,Saravan,37,37,100.0,36641.44859500201,0.0,0.0
Asia,iran,Sardasht,48,48,100.0,56156.320541815,0.0,0.0
Asia,iran,Sari,241,241,100.0,271701.30684443703,0.0,0.0
Asia,iran,Sarpol-e Zahab,43,43,100.0,43132.33906370301,0.0,0.0
Asia,iran,Saveh,116,116,100.0,121661.37645657301,0.0,0.0
Asia,iran,Semnan,92,92,100.0,96289.353629317,0.0,0.0
Asia,iran,Shadegan,77,77,100.0,81438.359386057,0.0,0.0
Asia,iran,Shahin Shahr,155,155,100.0,144169.632046239,0.0,0.0
Asia,iran,Shahindezh,43,43,100.0,45935.11403360099,0.0,0.0
Asia,iran,Shahr-e Babak,46,46,100.0,43175.814904648,0.0,0.0
Asia,iran,Shahr-e Kord,97,97,100.0,93309.64602312101,0.0,0.0
Asia,iran,Shahreza,96,96,100.0,90552.218209107,0.0,0.0
Asia,iran,Shahrud,96,96,100.0,98339.023905469,0.0,0.0
Asia,iran,Shiraz,695,695,100.0,784784.950004983,0.0,0.0
Asia,iran,Shirvan,94,94,100.0,91530.898003629,0.0,0.0
Asia,iran,Shoushtar,89,89,100.0,115865.979161422,0.0,0.0
Asia,iran,Shush,60,60,100.0,59423.006429406,0.0,0.0
Asia,iran,Sirjan,163,163,100.0,169453.779018033,0.0,0.0
Asia,iran,Songhor,45,45,100.0,48683.828337408,0.0,0.0
Asia,iran,Susangerd,38,38,100.0,43202.08390557201,0.0,0.0
Asia,iran,Tabas,36,36,100.0,34030.845729835,0.0,0.0
Asia,iran,Tabriz,1136,1136,100.0,1422839.901908257,0.0,0.0
Asia,iran,Takestan,61,61,100.0,57237.774790293995,0.0,0.0
Asia,iran,Talesh,59,59,100.0,67568.559771562,0.0,0.0
Asia,iran,Taybad,33,33,100.0,29896.982375636002,0.0,0.0
Asia,iran,Tehran,10125,10125,100.0,13402834.662114156,174333.243671699,1.300719199084709
Asia,iran,Tikab,48,48,100.0,49894.165238830996,0.0,0.0
Asia,iran,Torbat-e Jam,90,90,100.0,91209.10944413299,0.0,0.0
Asia,iran,Torbate Heydariye,101,101,100.0,113887.577502774,0.0,0.0
Asia,iran,Toyserkan,37,37,100.0,39317.610994648996,0.0,0.0
Asia,iran,Urmia,626,626,100.0,683947.6246605241,0.0,0.0
Asia,iran,Varamin,146,146,100.0,162258.09205617098,0.0,0.0
Asia,iran,Yasuj,112,112,100.0,119692.613830694,0.0,0.0
Asia,iran,Yazd,474,474,100.0,459223.646623154,0.0,0.0
Asia,iran,Zabol,117,117,100.0,115219.497321621,0.0,0.0
Asia,iran,Zahedan,516,516,100.0,541057.4420977971,0.0,0.0
Asia,iran,Zanjan,361,361,100.0,370465.120731915,0.0,0.0
Asia,iran,Zarand,51,51,100.0,50008.809007363,0.0,0.0
Asia,iran,Zarrinshahr,57,57,100.0,55750.009616441,0.0,0.0
Asia,iran,kangavar,43,43,100.0,45533.174786104006,0.0,0.0
Asia,iran,بوکان,158,158,100.0,166211.98560777298,0.0,0.0
Asia,iran,مهریان,24,24,100.0,26621.093557519,0.0,0.0
