Region,Country,City,Population,SizeClass
Asia,iran,Dehdasht,53771.865418852016,Small
Asia,iran,Dezful,228709.475797115,Small
Asia,iran,Divandarreh,30527.124499162004,Small
Asia,iran,Dogonbadan,64064.304932559004,Small
Asia,iran,Dolatabad,153562.724548087,Small
Asia,iran,Dorud,92985.682033686,Small
Asia,iran,Esfarayen,66992.53812764601,Small
Asia,iran,Eslamabad-e Gharb,92259.92423975699,Small
Asia,iran,Fasa,74585.99954554002,Small
Asia,iran,Firuzabad,63036.16325493301,Small
Asia,iran,Fuladshahr,54013.538860256995,Small
Asia,iran,Fuman,43568.717198275,Small
Asia,iran,Gheydar,33040.442692897996,Small
Asia,iran,Gilan Tappeh,34445.326955332,Small
Asia,iran,Gonbad-e Qabus,158048.17219376098,Small
Asia,iran,Gorgan,306758.193684741,Small
Asia,iran,Hamedan,501460.25180868397,Medium
Asia,iran,Hashtgerd,36512.528646016,Small
Asia,iran,Ilam,149517.982732739,Small
Asia,iran,Iranshahr,93823.245554369,Small
Asia,iran,Isfahan,1839646.4756358997,Large
Asia,iran,Izeh,144006.6262006,Small
Asia,iran,Jahrom,129278.25746556601,Small
Asia,iran,Javanrud,62392.408224688996,Small
Asia,iran,Jiroft,275349.54125304404,Small
Asia,iran,Kahnuj,54688.156141268,Small
Asia,iran,Kamyaran,46341.95503952201,Small
Asia,iran,Kangan Seaport,35801.89264348999,Small
Asia,iran,Kashan,246521.12589574797,Small
Asia,iran,Kashmar,85398.582226041,Small
Asia,iran,Kazerun,78044.732173896,Small
Asia,iran,Kerman,497258.18457720603,Small
Asia,iran,Kermanshah,834950.26983962,Medium
Asia,iran,Khaf,31161.907427659,Small
Asia,iran,Khomein,57820.61133504,Small
Asia,iran,Khorramabad,313437.535673807,Small
Asia,iran,Khorramdarreh,43365.75764779101,Small
Asia,iran,Khorramshahr,116913.787704962,Small
Asia,iran,Khoy,191321.97136749,Small
Asia,iran,Kuhdasht,115186.789203306,Small
Asia,iran,Lahijan,95688.39805641401,Small
Asia,iran,Lordegan,49683.22749181499,Small
Asia,iran,Mahabad,150395.92435978304,Small
Asia,iran,Mahdasht,75935.239536336,Small
Asia,iran,Malayer,131903.13781217003,Small
Asia,iran,Malekan,31003.916576391,Small
Asia,iran,Maragheh,147282.01586583204,Small
Asia,iran,Marand,107291.991476251,Small
Asia,iran,Marivan,122177.74393971502,Small
Asia,iran,Marvdasht,119070.641109953,Small
Asia,iran,Mashhad,3230317.79549545,Large
Asia,iran,Masjed Soleyman,12442.577344565998,Small
Asia,iran,Meshginshahr,73351.917354005,Small
Asia,iran,Miandoab,128969.35949688501,Small
Asia,iran,Mianeh,91953.76793677201,Small
Asia,iran,Nahavand,65676.383895287,Small
Asia,iran,Najafabad,149189.25387129502,Small
Asia,iran,Naqadeh,75760.92054883699,Small
Asia,iran,Nazarabad,79090.401902352,Small
Asia,iran,Neka,54356.995181362,Small
Asia,iran,Neyshabur,231281.76856884797,Small
Asia,iran,Nurabad,77291.076851481,Small
Asia,iran,Nurabad Mamasani,37335.757138649,Small
Asia,iran,Omidieh,42696.822932065,Small
Asia,iran,Pakdasht,147177.842732495,Small
Asia,iran,Pardis,284964.099384539,Small
Asia,iran,Pardisan,68930.387278856,Small
Asia,iran,Pars Abad,78910.70845057999,Small
Asia,iran,Piranshahr,85949.288776778,Small
Asia,iran,Qaem Shahr,183599.470151936,Small
Asia,iran,Qaen,44100.225892628994,Small
Asia,iran,Qarchak,200994.206098489,Small
Asia,iran,Qazvin,346797.79426178697,Small
Asia,iran,Qeshm,33887.465842073,Small
Asia,iran,Qom,847027.169718558,Medium
Asia,iran,Quchan,105387.78216402499,Small
Asia,iran,Rafsanjan,118353.390790329,Small
Asia,iran,Ramhormoz,56938.538063317996,Small
Asia,iran,Rasht,566812.3340437689,Medium
Asia,iran,Rooh Abad,118711.39043243701,Small
Asia,iran,Roudan,50319.091208177,Small
Asia,iran,Sabzevar,119511.63432725899,Small
Asia,iran,Safadasht,235895.88224929498,Small
Asia,iran,Salmas,107281.75413536599,Small
Asia,iran,Sanandaj,338313.74076501495,Small
Asia,iran,Saqqez,140381.906865932,Small
Asia,iran,Sarakhs,28657.498531540998,Small
Asia,iran,Saravan,36641.44859500201,Small
Asia,iran,Sardasht,56156.320541815,Small
Asia,iran,Sari,271701.30684443703,Small
Asia,iran,Sarpol-e Zahab,43132.33906370301,Small
Asia,iran,Saveh,121661.37645657301,Small
Asia,iran,Semnan,96289.353629317,Small
Asia,iran,Shadegan,81438.359386057,Small
Asia,iran,Shahin Shahr,144169.632046239,Small
Asia,iran,Shahindezh,45935.11403360099,Small
Asia,iran,Shahr-e Babak,43175.814904648,Small
Asia,iran,Shahr-e Kord,93309.64602312101,Small
Asia,iran,Shahreza,90552.218209107,Small
Asia,iran,Shahrud,98339.023905469,Small
Asia,iran,Shiraz,784784.950004983,Medium
Asia,iran,Shirvan,91530.898003629,Small
Asia,iran,Shoushtar,115865.979161422,Small
Asia,iran,Shush,59423.006429406,Small
Asia,iran,Sirjan,169453.779018033,Small
Asia,iran,Songhor,48683.828337408,Small
Asia,iran,Susangerd,43202.08390557201,Small
Asia,iran,Tabas,34030.845729835,Small
Asia,iran,Tabriz,1422839.901908257,Large
Asia,iran,Takestan,57237.774790293995,Small
Asia,iran,Talesh,67568.559771562,Small
Asia,iran,Taybad,29896.982375636002,Small
Asia,iran,Tehran,13402834.662114158,Megacity
Asia,iran,Tikab,49894.165238830996,Small
Asia,iran,Torbat-e Jam,91209.10944413299,Small
Asia,iran,Torbate Heydariye,113887.577502774,Small
Asia,iran,Toyserkan,39317.610994648996,Small
Asia,iran,Urmia,683947.6246605241,Medium
Asia,iran,Varamin,162258.09205617098,Small
Asia,iran,Yasuj,119692.613830694,Small
Asia,iran,Yazd,459223.646623154,Small
Asia,iran,Zabol,115219.497321621,Small
Asia,iran,Zahedan,541057.4420977971,Medium
Asia,iran,Zanjan,370465.120731915,Small
Asia,iran,Zarand,50008.809007363,Small
Asia,iran,Zarrinshahr,55750.009616441,Small
Asia,iran,kangavar,45533.174786104006,Small
Asia,iran,بوکان,166211.98560777298,Small
Asia,iran,مهریان,26621.093557519,Small
Asia,jordan,Al Mafraq,91636.721363688,Small
Asia,jordan,Al Salt,144157.91399645503,Small
Asia,jordan,Amman,6428004.945246715,Very large
Asia,jordan,Aqaba,105916.624851204,Small
Asia,jordan,Ar Ramtha,123669.019841303,Small
Asia,jordan,Irbid,833547.853119613,Medium
Asia,jordan,Jerash,115698.94092625,Small
Asia,jordan,Madaba,146678.96798569697,Small
Asia,jordan,Wadi Khaw,47866.571144942,Small
Asia,iraq,Ad Diwaniyah,861802.399134615,Medium
Asia,iraq,Al Hillah,478207.655790526,Small
Asia,iraq,Al Khalis,115641.88399653499,Small
Asia,iraq,Al Khan,71321.887957458,Small
Asia,iraq,Al Khidhr,63506.21414757,Small
Asia,iraq,Al Madhatiyah,129867.29238944099,Small
Asia,iraq,Al Musaiyib,45624.91002099299,Small
Asia,iraq,Al Qurna,190422.60245182202,Small
Asia,iraq,Al ‘Azīzīyah,72613.229143659,Small
Asia,iraq,Al-Manathera,102766.21979721301,Small
Asia,iraq,Al-Rumaitha,149008.87354130897,Small
Asia,iraq,Al-Shatrah,269084.25249026204,Small
Asia,iraq,Amarah,607520.831870301,Medium
Asia,iraq,An Numaniyah,74210.856227647,Small
Asia,iraq,As Samawah,388550.191141856,Small
Asia,iraq,As Suwayrah,63154.950547313,Small
Asia,iraq,Ash Shamiya,104820.67735940401,Small
Asia,iraq,At Tarimiyah,488181.136275439,Small
Asia,iraq,Az Zubayr,205033.117481341,Small
Asia,iraq,Baba Murda,57041.94295395599,Small
Asia,iraq,Baghdad,7065263.160443925,Very large
Asia,iraq,Baiji,88501.442747118,Small
Asia,iraq,Bani Saad,69702.06438341201,Small
Asia,iraq,Baqubah,111716.069320186,Small
Asia,iraq,Basra,2009024.443277452,Large
Asia,iraq,Chamchamal,233819.563040735,Small
Asia,iraq,Duhok,1139668.946121976,Large
Asia,iraq,Erbil,1468611.680688655,Large
Asia,iraq,Fallujah,377387.660652598,Small
Asia,iraq,Gaiyara,318572.396701645,Small
Asia,iraq,Hajiruk,57991.301985146005,Small
Asia,iraq,Halabja,63051.690147749,Small
Asia,iraq,Hamam al Alil,47094.111516038,Small
Asia,iraq,Hamdi al Bajaji,122874.38426518199,Small
Asia,iraq,Hindiya,440250.617102363,Small
Asia,iraq,Husainīya,156185.40376782202,Small
Asia,iraq,Hīt,70713.497246348,Small
Asia,iraq,Kalar,158152.48460958299,Small
Asia,iraq,Karbala,1017149.115275759,Large
Asia,iraq,Kirkuk,1219341.712610541,Large
Asia,iraq,Kut,464381.203463636,Small
Asia,iraq,Mosul,1626559.507002238,Large
Asia,iraq,Najaf,1181260.992008163,Large
Asia,iraq,Nasiriyah,779401.306737884,Medium
Asia,iraq,Qadiyah,125934.528336846,Small
Asia,iraq,Qaryat Arfaylah,36445.350304591,Small
Asia,iraq,Qaryat Qabr al Abd,42136.027887219,Small
Asia,iraq,Ramadi,470745.998649905,Small
Asia,iraq,Saab Al Bour,62094.860606759,Small
Asia,iraq,Samarra,192084.65335740498,Small
Asia,iraq,Sinjar,55422.187395049004,Small
Asia,iraq,Soran,143093.327370445,Small
Asia,iraq,Sulaymaniyah,780398.320679826,Medium
Asia,iraq,Suq al Shyukh,197479.58126484402,Small
Asia,iraq,Tal Afar,229946.05013339303,Small
Asia,iraq,Tikrit,94673.68522821998,Small
Asia,iraq,Tuz Khormato,159417.562680929,Small
Asia,iraq,Zakho,921847.387466132,Medium
Asia,iraq,Zawa,145900.367798254,Small
Asia,kazakhstan,Aktau,273424.588080613,Small
Asia,kazakhstan,Aktobe,426697.087400166,Small
Asia,kazakhstan,Almaty,2293999.809068285,Large
Asia,kazakhstan,Atyrau,169442.34822868,Small
Asia,kazakhstan,Ayagoz,37044.932621215994,Small
Asia,kazakhstan,Ayteke Bi,46425.003086323,Small
Asia,kazakhstan,Jetisay,61506.766233783,Small
Asia,kazakhstan,Karaganda,297311.93097401806,Small
Asia,kazakhstan,Kokshetau,143421.06657690302,Small
Asia,kazakhstan,Kostanay,162917.574109833,Small
Asia,kazakhstan,Kyzylorda,191299.45265653502,Small
Asia,kazakhstan,Nur-Sultan,1077040.679062119,Large
Asia,kazakhstan,Oral,188240.271514085,Small
Asia,kazakhstan,Oskemen,224767.98844524502,Small
Asia,kazakhstan,Pavlodar,272522.653047663,Small
Asia,kazakhstan,Petropavl,129043.52852398201,Small
Asia,kazakhstan,Rudny,50720.430552791,Small
Asia,kazakhstan,Saryagash,53909.696669857,Small
Asia,kazakhstan,Semey,290410.312300505,Small
Asia,kazakhstan,Shieli,25702.622974968,Small
Asia,kazakhstan,Shymkent,990371.020374359,Medium
Asia,kazakhstan,Taldykorgan,145738.013231071,Small
Asia,kazakhstan,Taraz,183678.577344799,Small
Asia,kazakhstan,Temirtau,157373.84775869502,Small
Asia,kazakhstan,Turkestan,143741.04386041302,Small
Asia,kazakhstan,Zhanaozen,136823.321444539,Small
Asia,kazakhstan,Аксу,49910.004461074,Small
Africa,kenya,Bungoma,78616.547914219,Small
Africa,kenya,Busia,136238.476729187,Small
Africa,kenya,El Wak,206285.64367620603,Small
Africa,kenya,Eldoret,232175.462284593,Small
Africa,kenya,Free Area,151426.520285192,Small
Africa,kenya,Garissa,317148.39733765,Small
Africa,kenya,Kilifi,49469.873552943005,Small
Africa,kenya,Kisii,116047.59151775,Small
Africa,kenya,Kisumu,392231.729426127,Small
Africa,kenya,Kitale,140316.82195719,Small
Africa,kenya,Kitengela,88807.539134171,Small
Africa,kenya,Mandera,105024.410063701,Small
Africa,kenya,Meru,105883.61194291699,Small
Africa,kenya,Mombasa,1476591.7569015622,Large
Africa,kenya,Mtwapa,56660.168138262,Small
Africa,kenya,Nairobi,6020735.212510306,Very large
Africa,kenya,Naivasha,163531.112645554,Small
Africa,kenya,Nakuru,402032.687602579,Small
Africa,kenya,Ngong,68173.866354342,Small
Africa,kenya,Nyeri,67703.347052634,Small
Africa,kenya,Ongata Rongai,143615.65499674104,Small
Africa,kenya,Ruaka,101347.920859163,Small
Africa,kenya,Ruiru,100916.006001559,Small
Africa,kenya,Thika,112483.47676676497,Small
Africa,kenya,Ukunda,58875.19621355701,Small
Asia,kyrgyzstan,Bishkek,1377644.9372691251,Large
Asia,kyrgyzstan,Gul'cha,27631.39517101,Small
Asia,kyrgyzstan,Jalalabat,98311.669345733,Small
Asia,kyrgyzstan,Kara-Balta,48802.012051280006,Small
Asia,kyrgyzstan,Kerben,40103.396797648,Small
Asia,kyrgyzstan,Nookat,91292.04635725402,Small
Asia,kyrgyzstan,Osh,465703.264034384,Small
Asia,kyrgyzstan,Uzgen,82921.227708386,Small
Asia,kyrgyzstan,Масадан,79620.582312492,Small
Asia,laos,Luang Prabang,56663.06375124201,Small
Asia,laos,Pakse,80997.714185737,Small
Asia,laos,Thakhek,92983.25116370499,Small
Asia,laos,Vientiane,217246.751809504,Small
Asia,lebanon,Baalbek,62664.20470592401,Small
Asia,lebanon,Beirut,1653505.216963286,Large
Asia,lebanon,Nabatieh,103468.463073119,Small
Asia,lebanon,Saida,214116.761980312,Small
Asia,lebanon,Tripoli,345943.92308338505,Small
Asia,lebanon,Tyre,95963.07307523,Small
Asia,lebanon,Zahlé,102826.970730133,Small
Africa,lesotho,Maseru,234325.79196567798,Small
Africa,liberia,Buchanan,77870.73477870101,Small
Africa,liberia,Ganta,58523.33012872799,Small
Africa,liberia,Gbarnga,65323.232631053004,Small
Africa,liberia,Kakata,67675.15757881901,Small
Africa,liberia,Monrovia,1947174.754823365,Large
Africa,libya,Ajdabiya,89242.27557415099,Small
Africa,libya,Al Zawiyah,127145.92823620401,Small
Africa,libya,Bayda,115160.22227888099,Small
Africa,libya,Benghazi,624474.532164237,Medium
Africa,libya,Derna,58816.302270283995,Small
Africa,libya,Khoms,37741.138358293996,Small
Africa,libya,Marj,103483.14446940999,Small
Africa,libya,Misrata,265286.036291019,Small
Africa,libya,Qabilat alturki,101068.28785052302,Small
Africa,libya,Sabha,109895.36640871201,Small
Africa,libya,Sirte,58845.448341913,Small
Africa,libya,Surman,56627.555981397,Small
Africa,libya,Tobruk,121731.812350284,Small
Africa,libya,Tripoli,1187393.720754516,Large
Africa,libya,Zliten,59954.028581668,Small
Africa,madagascar,Antananarivo,3456463.173688236,Large
Africa,madagascar,Antsirabe,44490.030910388,Small
Africa,madagascar,Mahajanga,176482.19419708295,Small
Africa,madagascar,Manakara,64107.077842461,Small
Africa,madagascar,Toliara,91732.14148222297,Small
Africa,malawi,Blantyre,514829.632055481,Medium
Africa,malawi,Likuni,153017.679208414,Small
Africa,malawi,Lilongwe,1002786.1445995381,Large
Africa,malawi,Limbe,404503.655505709,Small
Africa,malawi,Mangochi,67587.84418364201,Small
Africa,malawi,Mchinji,34500.208468454,Small
Africa,malawi,Mzuzu,191815.58802598703,Small
Asia,maldives,Malé,209964.01449489,Small
Asia,malaysia,Alor Setar,241959.710312104,Small
Asia,malaysia,Batu Pahat,90243.450307669,Small
Asia,malaysia,Bintulu,104146.641707847,Small
Asia,malaysia,Bukit Mertajam,572953.445576172,Medium
Asia,malaysia,Chukai,59292.458939383,Small
Asia,malaysia,Dungun,64181.443008331,Small
Asia,malaysia,George Town,766515.370306618,Medium
Asia,malaysia,Ipoh,830257.171194018,Medium
Asia,malaysia,Iskandar Puteri,41583.597666803995,Small
Asia,malaysia,Kampong Luak,51490.48416130101,Small
Asia,malaysia,Kg. Karamunting Baru,61695.158118246996,Small
Asia,malaysia,Kluang,112633.129333946,Small
Asia,malaysia,Kota Bharu,399476.371493368,Small
Asia,malaysia,Kota Kinabalu,802039.625877024,Medium
Asia,malaysia,Kuala Lumpur,8421562.814634807,Very large
Asia,malaysia,Kuala Terengganu,186220.57639577298,Small
Asia,malaysia,Kuantan,261463.790823419,Small
Asia,malaysia,Kuching,592546.511205056,Medium
Asia,malaysia,Kulai,141724.08958362901,Small
Asia,malaysia,Kulim,197884.38886224502,Small
Asia,malaysia,Lahad Datu,117187.386702883,Small
Asia,malaysia,Melaka City,493704.065061747,Small
Asia,malaysia,Meru,132834.64714195402,Small
Asia,malaysia,Miri,69694.35085190498,Small
Asia,malaysia,Muar,118882.74790928299,Small
Asia,malaysia,Rawang,124911.771305154,Small
Asia,malaysia,Sandakan,159347.629463326,Small
Asia,malaysia,Semporna,78717.113591331,Small
Asia,malaysia,Seremban,412315.56958043895,Small
Asia,malaysia,Sibu,165595.890600469,Small
Asia,malaysia,Sitiawan,83389.460868492,Small
Asia,malaysia,Sungai Petani,265202.48469022696,Small
Asia,malaysia,Taiping,211058.1977213,Small
Asia,malaysia,Tanjung Kidurong,38823.547418731,Small
Asia,malaysia,Tawau,361127.669584139,Small
Asia,malaysia,Teluk Intan,78140.29116326201,Small
Africa,mali,Bamako,3783597.187262366,Large
Africa,mali,Bougouni,61032.129102604,Small
Africa,mali,Gao,134662.495309222,Small
Africa,mali,Kati,168514.312420366,Small
Africa,mali,Kayes,197901.322721366,Small
Africa,mali,Kita,70431.67570408,Small
Africa,mali,Koutiala,267708.83631354396,Small
Africa,mali,Mopti,63144.160823312006,Small
Africa,mali,Niono,72304.851713853,Small
Africa,mali,San,83509.286208793,Small
Africa,mali,Sikasso,344584.22410123004,Small
Africa,mali,Socoura,127948.096152118,Small
Africa,mali,Ségou,244103.167569297,Small
Africa,mali,Sénou,174974.873218177,Small
Africa,mali,Timbuktu,122932.824691696,Small
Africa,mali,Virage de Dioila,43367.055405156,Small
Asia,indonesia,Ajibarang,60136.71745687901,Small
Asia,indonesia,Alasdowo,33738.740180401,Small
Asia,indonesia,Ambon,145376.639291268,Small
Asia,indonesia,Ampana,57058.663146834006,Small
Asia,indonesia,Amuntai,114083.41249287399,Small
Asia,indonesia,Arga Makmur,50289.571009994994,Small
Asia,indonesia,Arjawinangun,153771.951374161,Small
Asia,indonesia,Asembagus,72508.995704365,Small
Asia,indonesia,Atambua,105104.435561301,Small
Asia,indonesia,Babakan,358373.182926096,Small
Asia,indonesia,Babat,88923.790941301,Small
Asia,indonesia,Bagan Batu,49456.791339143994,Small
Asia,indonesia,Bagan Siapi-api,156877.244218323,Small
Asia,indonesia,Bajawa,41868.666521759005,Small
Asia,indonesia,Balangnipa,79352.331048005,Small
Asia,indonesia,Balikpapan,684397.02555017,Medium
Asia,indonesia,Banda Aceh,361650.32120177196,Small
Asia,indonesia,Bandar Lampung,1223623.3477785932,Large
Asia,indonesia,Bandung,8678447.815293789,Very large
Asia,indonesia,Bangkalan,89159.02000543299,Small
Asia,indonesia,Bangkinang,129718.62171653999,Small
Asia,indonesia,Bangko,110316.95089857899,Small
Asia,indonesia,Banjar,127107.85105734598,Small
Asia,indonesia,Banjarbaru,263787.54263701895,Small
Asia,indonesia,Banjarmasin,961361.882217028,Medium
Asia,indonesia,Banjarnegara,192578.80784096703,Small
Asia,indonesia,Bantaeng,71129.071823923,Small
Asia,indonesia,Banyuwangi,175899.032710429,Small
Asia,indonesia,Barabai,73620.002587297,Small
Asia,indonesia,Batam City,1324384.6607716419,Large
Asia,indonesia,Batu Licin,64976.77328393299,Small
Asia,indonesia,Baturaja,96796.81673985902,Small
Asia,indonesia,Baubau,146548.23058707203,Small
Asia,indonesia,Bengkalis,83703.800308874,Small
Asia,indonesia,Bengkulu,415350.375638865,Small
Asia,indonesia,Besuki,54657.737764243,Small
Asia,indonesia,Biak Kota,191487.864681417,Small
Asia,indonesia,Bima,126900.06795077099,Small
Asia,indonesia,Binangun,245763.27747527102,Small
Asia,indonesia,Bireuen,119124.83478328801,Small
Asia,indonesia,Bitung,216034.35408858096,Small
Asia,indonesia,Blitar,416605.326545395,Small
Asia,indonesia,Blora,126487.186992049,Small
Asia,indonesia,Bojonegoro,225787.074513017,Small
Asia,indonesia,Bojong,82733.928729569,Small
Asia,indonesia,Bondowoso,183626.52571212198,Small
Asia,indonesia,Bontang,97655.795424127,Small
Asia,indonesia,Bukittinggi,323012.314609676,Small
Asia,indonesia,Bulukumba,118000.03726458098,Small
Asia,indonesia,Ciherang,77803.67606716501,Small
Asia,indonesia,Cikajang,154510.76287733906,Small
Asia,indonesia,Cikembulan,213953.433558879,Small
Asia,indonesia,Cilacap,527966.30328005,Medium
Asia,indonesia,Cilegon,720464.564570939,Medium
Asia,indonesia,Cipeuyeum,125500.710320387,Small
Asia,indonesia,Cirebon,1815788.21242094,Large
Asia,indonesia,Citeko Kaler,123314.019577991,Small
Asia,indonesia,Ciwidey,78451.25679800402,Small
Asia,indonesia,Combongan,70622.09351967499,Small
Asia,indonesia,Curup,160375.95206807202,Small
Asia,indonesia,Demak,103485.81536647501,Small
Asia,indonesia,Denpasar,2028133.1997797922,Large
Asia,indonesia,Dompu,88319.71754737599,Small
Asia,indonesia,Dumai,321201.07110633596,Small
Asia,indonesia,Duri,318395.444734126,Small
Asia,indonesia,Ende,183197.74248430599,Small
Asia,indonesia,Fakfak,74609.00650733501,Small
Asia,indonesia,Garut,1385034.127996965,Large
Asia,indonesia,Gedong Tataan,84295.32928748298,Small
Asia,indonesia,Gembongan,268509.955544965,Small
Asia,indonesia,Genteng,83419.87386958001,Small
Asia,indonesia,Gombong,123427.15286699399,Small
Asia,indonesia,Gorontalo,467037.022249612,Small
Asia,indonesia,Gresik,411030.78848712996,Small
Asia,indonesia,Gunung Sugih,141852.539651104,Small
Asia,indonesia,Gunung Tua,50372.656032425,Small
Asia,indonesia,Gunungsitoli,69642.747249856,Small
Asia,indonesia,Haurgeulis,166359.593647718,Small
Asia,indonesia,Indramayu,265832.13636592,Small
Asia,indonesia,Jakarta,41328614.63847742,Megacity
Asia,indonesia,Jambi,854382.525355185,Medium
Asia,indonesia,Jatibarang,142298.99776086299,Small
Asia,indonesia,Jatiwangi,297011.40205998207,Small
Asia,indonesia,Jayapura,162056.017589508,Small
Asia,indonesia,Jember,1216266.02913983,Large
Asia,indonesia,Jombang,658017.810369091,Medium
Asia,indonesia,Juwana,105152.84393656299,Small
Asia,indonesia,Kalabahi,80036.49653183298,Small
Asia,indonesia,Kalianda,45112.949116888,Small
Asia,indonesia,Kalibening,36842.906706202004,Small
Asia,indonesia,Kandangan,80482.47172224501,Small
Asia,indonesia,Karang Baru,65398.139246388,Small
Asia,indonesia,Karangsembung,80021.120278914,Small
Asia,indonesia,Kebumen,295837.716558749,Small
Asia,indonesia,Kecamatan Sape,56581.529335359,Small
Asia,indonesia,Kecamatan Wanasaba,199387.791122531,Small
Asia,indonesia,Kediri,451469.709206756,Small
Asia,indonesia,Kel Rijali,189582.325353355,Small
Asia,indonesia,Kendari,405118.02946656605,Small
Asia,indonesia,Kepuh Rubuh,79773.799735729,Small
Asia,indonesia,Kertosono,269944.222716542,Small
Asia,indonesia,Ketapang,158211.675453942,Small
Asia,indonesia,Kisaran,182912.943539205,Small
Asia,indonesia,Klampok,102001.03856361701,Small
Asia,indonesia,Kolaka,88905.752101714,Small
Asia,indonesia,Kotabaru,100756.44574303701,Small
Asia,indonesia,Kotabumi,188913.417995941,Small
Asia,indonesia,Kotamobagu,144271.385239402,Small
Asia,indonesia,Kuala Kapuas,104164.744367057,Small
Asia,indonesia,Kuningan,615653.518552304,Medium
Asia,indonesia,Kunjang,150371.659106709,Small
Asia,indonesia,Kupang,449117.098602277,Small
Asia,indonesia,Labuan Bajo,72283.498585586,Small
Asia,indonesia,Lahat,122619.466672154,Small
Asia,indonesia,Lamongan,75452.07313186699,Small
Asia,indonesia,Langkap,32395.153106278995,Small
Asia,indonesia,Langsa,133929.807173846,Small
Asia,indonesia,Langseb,45932.18299191301,Small
Asia,indonesia,Larantuka,63673.937664452,Small
Asia,indonesia,Lepar Samura,94559.880709653,Small
Asia,indonesia,Lhokseumawe,68917.09294527001,Small
Asia,indonesia,Limboto,29323.762373318998,Small
Asia,indonesia,Lubuk Pakam,115665.278860672,Small
Asia,indonesia,Lubuklinggau,151373.458614312,Small
Asia,indonesia,Lumajang,263162.421301895,Small
Asia,indonesia,Luwuk,114216.606660015,Small
Asia,indonesia,Madiun,903509.692749539,Medium
Asia,indonesia,Magelang,694636.797255593,Medium
Asia,indonesia,Majalengka,103644.02135848897,Small
Asia,indonesia,Majenang,58799.827137779,Small
Asia,indonesia,Makassar,2329114.940303332,Large
Asia,indonesia,Malangbong,102685.13478593699,Small
Asia,indonesia,Mamuju,142419.75934219896,Small
Asia,indonesia,Manado,478552.757360013,Small
Asia,indonesia,Mandalakasih,49846.694952769,Small
Asia,indonesia,Mandiraja,98750.743102426,Small
Asia,indonesia,Manna,77578.44861937701,Small
Asia,indonesia,Manokwari,180061.66869734504,Small
Asia,indonesia,Maos,52323.70861480301,Small
Asia,indonesia,Marabahan,31692.198924452005,Small
Asia,indonesia,Masohi,106508.57610551601,Small
Asia,indonesia,Mataram,1077599.2928451498,Large
Asia,indonesia,Maumere,164935.414367543,Small
Asia,indonesia,Medan,4519246.55646709,Large
Asia,indonesia,Mekarjaya,141476.869974749,Small
Asia,indonesia,Merauke,259274.04901561898,Small
Asia,indonesia,Metro,178766.39416916302,Small
Asia,indonesia,Meulaboh,53093.917767439,Small
Asia,indonesia,Mojokerto,674227.611710981,Medium
Asia,indonesia,Muara Bungo,191174.14392423502,Small
Asia,indonesia,Muara Enim,86529.681857384,Small
Asia,indonesia,Muaratewe,56127.536716441995,Small
Asia,indonesia,Muncar,172009.61491807402,Small
Asia,indonesia,Muntok,61861.588183099,Small
Asia,indonesia,Nabire,104330.61792975,Small
Asia,indonesia,Negara,104264.22207155,Small
Asia,indonesia,Ngabang,53983.932072660005,Small
Asia,indonesia,Nganjuk,264691.947912627,Small
Asia,indonesia,Ngawi,77904.61955512,Small
Asia,indonesia,Nunukan,73182.097848096,Small
Asia,indonesia,Pacitan,179385.03112293698,Small
Asia,indonesia,Padang,1155634.785145618,Large
Asia,indonesia,Padang Sidempuan,250302.04262118798,Small
Asia,indonesia,Pagar Alam,61379.9604879,Small
Asia,indonesia,Pagojengan,84314.162236284,Small
Asia,indonesia,Palabuhanratu,159378.10394160598,Small
Asia,indonesia,Palangka Raya,83371.146597456,Small
Asia,indonesia,Palembang,2251500.70865157,Large
Asia,indonesia,Palopo,96291.75283926599,Small
Asia,indonesia,Palu,348874.189092531,Small
Asia,indonesia,Pamekasan,281433.56892822694,Small
Asia,indonesia,Pandan,92473.426960796,Small
Asia,indonesia,Pandanwangi,92939.92567629801,Small
Asia,indonesia,Pandeglang,270552.31791489106,Small
Asia,indonesia,Pangkajene,147867.62393085897,Small
Asia,indonesia,Pangkalan Brandan,88748.09964416901,Small
Asia,indonesia,Pangkalan Kerinci,129057.93877012798,Small
Asia,indonesia,Pangkalpinang,290079.358007794,Small
Asia,indonesia,Panjunan,98059.71990254498,Small
Asia,indonesia,Panyabungan,118813.48918868901,Small
Asia,indonesia,Pare,298962.393622227,Small
Asia,indonesia,Pare-Pare,141756.43504822598,Small
Asia,indonesia,Parigi,34354.523848961006,Small
Asia,indonesia,Pasirian,58042.84385839801,Small
Asia,indonesia,Pasuruan,243595.736304884,Small
Asia,indonesia,Pati,1653386.582321394,Large
Asia,indonesia,Payakumbuh,107422.802583804,Small
Asia,indonesia,Pedurungan,37802.267950794994,Small
Asia,indonesia,Pekalongan,1334795.009346857,Large
Asia,indonesia,Pekanbaru,1095975.077003764,Large
Asia,indonesia,Pelaihari,69139.007124199,Small
Asia,indonesia,Pemalang,314529.400621766,Small
Asia,indonesia,Pemangkat,59532.35008217099,Small
Asia,indonesia,Pematang Siantar,459325.133588823,Small
Asia,indonesia,Perak,58259.179310249,Small
Asia,indonesia,Perawang,152839.620961629,Small
Asia,indonesia,Pinrang,87481.768503331,Small
