Region,Country,City,CitySizeClass,TotalPop,DeprivedPop,PctDeprived
Asia,indonesia,Tasikmalaya,Large,2884283.940601892,308724.768412955,10.70368849845381
Asia,indonesia,Tebing Suluh,Small,26449.692408033,0.0,0.0
Asia,indonesia,Tebing Tinggi,Small,265252.110544688,802.013807045,0.3023590671524108
Asia,indonesia,Tegal,Large,2072913.0115750139,138285.268667883,6.6710598995571395
Asia,indonesia,Tegalsari,Small,119267.74496536299,0.0,0.0
Asia,indonesia,Temanggung,Small,353299.568920501,10185.055851965,2.8828384600313024
Asia,indonesia,Tembilahan,Small,191262.391505795,25906.336026994995,13.544919010494578
Asia,indonesia,Ternate,Small,261988.56068459502,2668.033430032,1.0183778341543752
Asia,indonesia,Timika,Small,356238.011699459,35981.409807478005,10.100384750023196
Asia,indonesia,Tobelo,Small,92416.129245306,0.0,0.0
Asia,indonesia,Toboali,Small,96719.954247212,0.0,0.0
Asia,indonesia,Tolitoli,Small,87789.07078971501,1261.94708094,1.4374762935614125
Asia,indonesia,Tomohon,Small,78982.795948281,2369.140014786,2.999564634730511
Asia,indonesia,Tondano,Small,81395.531150327,975.912546521,1.1989755859183668
Asia,indonesia,Trenggalek,Small,305934.154175887,822.599161748,0.26888111396515507
Asia,indonesia,Tual,Small,93218.150540637,4804.453383624,5.153989170306026
Asia,indonesia,Tuban,Small,191672.16070592002,2365.70996284,1.2342480797040092
Asia,indonesia,Tulungagung,Medium,640696.634559831,22800.578998081,3.5587168354248293
Asia,indonesia,Ujung Batu,Small,76211.003550525,0.0,0.0
Asia,indonesia,Uteun Geulinggang,Small,51635.85246406699,0.0,0.0
Asia,indonesia,Waingapu,Small,122108.608890447,1036.521345708,0.8488519811391373
Asia,indonesia,Wangon,Small,189233.480975661,0.0,0.0
Asia,indonesia,Watampone,Small,156437.27380177297,0.0,0.0
Asia,indonesia,Wates,Small,100123.42059334199,1670.080823765,1.6680221409415743
Asia,indonesia,Wonokarto,Small,125715.904429259,0.0,0.0
Asia,indonesia,Wonosari,Small,94971.532059023,0.0,0.0
Asia,indonesia,Wonosobo,Small,319293.827048418,24096.012792377,7.546657890358483
Asia,indonesia,Yogyakarta,Large,4970575.816738557,248590.36933697597,5.001238860492596
Africa,mauritania,Nouadhibou,Small,165251.435249211,14559.091857203002,8.810266510089216
Africa,mauritania,Nouakchott,Large,1500486.7293059188,462966.24107368005,30.854404243070828
Africa,mauritania,Rosso Sénégal,Small,40708.728171363,25172.788344351004,61.83634192251448
Africa,mauritius,Port Louis,Medium,561324.3734052279,1277.671871593,0.22761738704523185
Europe,moldova,Bender,Small,67595.01634856101,0.0,0.0
Europe,moldova,Bălți,Small,66193.196749842,0.0,0.0
Europe,moldova,Chișinău,Small,474638.35374102497,0.0,0.0
Europe,moldova,Rybnitsa,Small,69609.078210339,0.0,0.0
Europe,moldova,Tiraspol,Small,97961.375274193,0.0,0.0
Asia,mongolia,Ulaanbaatar,Large,1405983.738511537,5197.823013452001,0.3696929680676637
Africa,morocco,Agadir,Large,1113255.217572292,21924.809909157,1.9694324861974657
Africa,morocco,Ain El Aouda,Small,57989.458898903,623.750669261,1.0756276763134267
Africa,morocco,Ain Taoujdate,Small,55484.060569718,4580.850347634,8.256155552778935
Africa,morocco,Al Hoceima,Small,59837.75390923901,0.0,0.0
Africa,morocco,Azemmour,Small,70294.714801093,8966.059001963,12.754954661006163
Africa,morocco,Azrou,Small,65160.11924523499,15464.00870225,23.732321059834227
Africa,morocco,Bejaad,Small,55154.403088014,4537.53833084,8.226973871150616
Africa,morocco,Beni Mellal,Small,232643.58855117203,13268.057431627,5.703169175757694
Africa,morocco,Berkane,Small,164866.88972906698,3262.586874477,1.9789218319327506
Africa,morocco,Berrechid,Small,171082.049345296,4384.606975861,2.5628679295345123
Africa,morocco,Casablanca,Large,4538070.198067658,300772.098751197,6.6277533317855655
Africa,morocco,Chefchaouen,Small,68127.184896848,2377.1236058140003,3.489243845042511
Africa,morocco,Dar Bouazza,Small,64890.63869398801,886.273642063,1.3657958372740002
Africa,morocco,Deroua,Small,70482.460330546,1330.194910068,1.887270824301112
Africa,morocco,El Jadida,Small,250575.823549757,0.0,0.0
Africa,morocco,El Kelaa des Sraghna,Small,110605.19281462698,471.238638406,0.4260547144434625
Africa,morocco,Errachidia,Small,104773.66956777801,0.0,0.0
Africa,morocco,Essaouira,Small,74048.67912760301,0.0,0.0
Africa,morocco,Fez,Large,1438524.30268308,227729.19323232898,15.830750499492938
Africa,morocco,Fkih Ben Salah,Small,114307.44812478099,0.0,0.0
Africa,morocco,Guelmim,Small,122094.43014281902,0.0,0.0
Africa,morocco,Guercif,Small,114448.403512065,0.0,0.0
Africa,morocco,Kasba Tadla,Small,68366.114505211,0.0,0.0
Africa,morocco,Kenitra,Medium,592415.911894278,52533.0530936,8.867596571743501
Africa,morocco,Khemisset,Small,156824.005780681,10497.376830379,6.693730834206354
Africa,morocco,Khenifra,Small,125779.17132781501,0.0,0.0
Africa,morocco,Khouribga,Small,229866.842653803,3755.8320507569997,1.633916404556689
Africa,morocco,Ksar el-Kebir,Small,157788.55036012304,51686.444972366,32.7567778868627
Africa,morocco,Larache,Small,134339.711369592,5093.803163673,3.7917329967004756
Africa,morocco,Marrakesh,Large,1079192.448194694,473039.381242354,43.83271788397599
Africa,morocco,Martil,Small,75452.291547313,0.0,0.0
Africa,morocco,Meknes,Medium,757145.6167758789,43069.706803420995,5.6884311087770545
Africa,morocco,Melilla,Small,134643.025239243,0.0,0.0
Africa,morocco,Midelt,Small,58084.29140319901,0.0,0.0
Africa,morocco,Nador,Small,257011.99251681098,0.0,0.0
Africa,morocco,Ouazzane,Small,78072.69370927902,20310.322677333,26.014630355861662
Africa,morocco,Oued Zem,Small,104588.33593284298,0.0,0.0
Africa,morocco,Oujda,Medium,602153.3113106671,2353.909329295,0.39091528437689765
Africa,morocco,Ouled-Teima,Small,72269.357540731,0.0,0.0
Africa,morocco,Rabat,Large,2143514.757639471,544666.8827637569,25.40998986932878
Africa,morocco,Safi,Small,374925.75084765395,16814.646725624,4.484793772529219
Africa,morocco,Sefrou,Small,106209.23457827001,4873.994604147,4.589049740825644
Africa,morocco,Settat,Small,159482.574478888,0.0,0.0
Africa,morocco,Sidi Bennour,Small,76972.811645508,741.330488788,0.9631069372938292
Africa,morocco,Sidi Kacem,Small,99199.985805766,1986.8978598469998,2.0029215162765794
Africa,morocco,Sidi Slimane,Small,139172.960736912,19003.447224950003,13.654554106148172
Africa,morocco,Sidi Yahya du Gharb,Small,59629.84984863701,23328.616347889005,39.12237982672405
Africa,morocco,Souk El Arba Du Gharb,Small,96457.27677050601,49280.794653200006,51.09080030369334
Africa,morocco,Souk Sebt Oulad Nemma,Small,65670.87924703301,0.0,0.0
Africa,morocco,Tangier,Large,1340676.863069676,318608.50437515706,23.764749967091714
Africa,morocco,Taourirt,Small,109333.408386466,1061.824947501,0.9711806877434176
Africa,morocco,Taroudant,Small,75775.51173865201,28740.326245737,37.928250943209356
Africa,morocco,Taza,Small,174777.039708354,2697.6260808849997,1.5434670854858623
Africa,morocco,Tiflet,Small,102667.901982204,38555.322493964995,37.55343369210759
Africa,morocco,Tiznit,Small,79999.150375456,0.0,0.0
Africa,morocco,Tétouan,Small,490547.76404203,33282.686450932,6.784800358009653
Africa,morocco,Youssoufia ⵍⵉⵡⵙⵓⴼⵉⵢⴰ اليوسفية,Small,77188.46016283802,0.0,0.0
Africa,morocco,Zagora,Small,47239.07431333401,0.0,0.0
Africa,mozambique,Beira,Small,301863.545204944,191008.97516131398,63.27659573190012
Africa,mozambique,Catandica,Small,73092.34461605201,4769.251945059999,6.524967792608763
Africa,mozambique,Chibuto,Small,78309.69249873799,31461.661159745003,40.175947773325795
Africa,mozambique,Chimoio,Small,400312.688570241,285222.524282873,71.24993347115111
Africa,mozambique,Cuamba,Small,29172.600638938,9325.280094398,31.9658854204144
Africa,mozambique,Dondo,Small,85072.270307448,18351.302256479,21.571426494388927
Africa,mozambique,Inhambane,Small,43636.41118384399,23827.893914953005,54.605530721956065
Africa,mozambique,Lichinga,Small,223332.96069593698,161887.76076865103,72.4871780073062
Africa,mozambique,Manga,Small,194493.10510220198,133772.384473604,68.78001377134139
Africa,mozambique,Maputo,Large,3216385.283813557,1536124.181435249,47.75933372055227
Africa,mozambique,Massinga,Small,55793.316995315,1966.298538525,3.5242545961017364
Africa,mozambique,Maxixe,Small,48692.495755462,22168.881544377,45.52833285792348
Africa,mozambique,Moatize,Small,139514.84179909198,86261.361849204,61.82952346634523
Africa,mozambique,Mocuba,Small,139259.87588497502,35313.815235603004,25.35821248668302
