relative_path,size_bytes,size_mb,sha256
mn_comparison_files/liberia/liberia_segments_mnlabels_k3_maj20.gpkg,3846144,3.668,e73e053b938ffb63ce1f0857a2c6243e2abdef159e9ce3968ee45c30867c1336
mn_comparison_files/liberia/liberia_segments_mnlabels_k3_maj30.csv,526069,0.502,ef87116ee7ec32888f9533bd8dc5793e20a60c14b001d7370a8987b5853c2f42
mn_comparison_files/liberia/liberia_segments_mnlabels_k3_maj30.gpkg,3846144,3.668,7b7dae2e9d57263794a738dbb5b918d6af3fbeea79de321dffda146d427e421e
mn_comparison_files/liberia/liberia_segments_mnlabels_k5_maj10.csv,519832,0.496,ed08440375ea768ae5403eac286d06b21c9a82e1a598f5e16d283e5643aab7a2
mn_comparison_files/liberia/liberia_segments_mnlabels_k5_maj10.gpkg,3837952,3.66,2017a2c9447c73dbbeb1bb73806e09703c18de9ca852ecd113c4ae2f3ecd5df3
mn_comparison_files/liberia/liberia_segments_mnlabels_k5_maj20.csv,519832,0.496,2e979268172a50a0673289143f32512bbc8efb046139d636d0d60c16aac4c4e3
mn_comparison_files/liberia/liberia_segments_mnlabels_k5_maj20.gpkg,3837952,3.66,2061a0b07ecc21c11f55bc821f85ab010f73b860fb15723ee78441096da028fe
mn_comparison_files/liberia/liberia_segments_mnlabels_k5_maj30.csv,519832,0.496,7b2b7d62ce70fa6cc523a10d1d096d4bcc32d135bb53f1f5ce72dc1cd5c711f5
mn_comparison_files/liberia/liberia_segments_mnlabels_k5_maj30.gpkg,3837952,3.66,0028dc80839b615480803e8920a93c55b1d1e114c2abaef51c0ae852e5cbcd25
mn_comparison_files/madagascar/madagascar_segments_mnlabels_k3_maj10.csv,514030,0.49,2406d1855deee327cf0587a374b4cd443862b3ae71138027f4cf96b12c15e2c2
mn_comparison_files/madagascar/madagascar_segments_mnlabels_k3_maj10.gpkg,2682880,2.559,5dc122aa7b481ade440918af8e72b14c55cd5e2f729bf54f588c242f2a2f4ca2
mn_comparison_files/madagascar/madagascar_segments_mnlabels_k3_maj20.csv,514030,0.49,52fe1c3a02cbdff0b32d78e569b38ab53ade34328d69492764514c9c837f2f8b
mn_comparison_files/madagascar/madagascar_segments_mnlabels_k3_maj20.gpkg,2682880,2.559,12be49475b54d67a53a9a927d2341ee966a0eab9cbe1c76c218119fb7cbede8a
mn_comparison_files/madagascar/madagascar_segments_mnlabels_k3_maj30.csv,514030,0.49,791d35d52ea644dfdeeaf2f6d014f0dd01beb406fda4ba293faa99a99c757166
mn_comparison_files/madagascar/madagascar_segments_mnlabels_k3_maj30.gpkg,2682880,2.559,adcbe674b5a7eea56a0ddef7384272231210d51482301453b377e844f97555c1
mn_comparison_files/madagascar/madagascar_segments_mnlabels_k5_maj10.csv,510054,0.486,e55199f9328f05a26a88b96fdf4ce74fb5c0454e752c1e8f49091e0406bfba31
mn_comparison_files/madagascar/madagascar_segments_mnlabels_k5_maj10.gpkg,2670592,2.547,3f04912265c554738a0826e7f373e3a07e107fac2ef32ecff2868b70b7a11807
mn_comparison_files/madagascar/madagascar_segments_mnlabels_k5_maj20.csv,510054,0.486,c0361dfe87416006694d9ef15726c5ee69414ddb3bbd6ead430000b5e7cd5554
mn_comparison_files/madagascar/madagascar_segments_mnlabels_k5_maj20.gpkg,2670592,2.547,a605b76482d15f7350562e17a0c215ae4507bc8e87d8b3dd72fbf14e4e4d0230
mn_comparison_files/madagascar/madagascar_segments_mnlabels_k5_maj30.csv,510054,0.486,4d803ba52b5d377c9a09101ea872287cc57bdfb71607896d8a83e00c562212a1
mn_comparison_files/madagascar/madagascar_segments_mnlabels_k5_maj30.gpkg,2670592,2.547,1fbbc2c5371f4d579f653f9b1537e9075a88fc5ee8a963154edc5c601f561324
mn_comparison_files/malawi/malawi_segments_mnlabels_k3_maj10.csv,1003829,0.957,34ea2710741ed67dc1902782fda97bbc73f9d61260f53021a57bb02eb2f82d26
mn_comparison_files/malawi/malawi_segments_mnlabels_k3_maj10.gpkg,5488640,5.234,c1926d2a26580b9710fd025c66621fac1d387c2760b9de51d9850c857324b0b8
mn_comparison_files/malawi/malawi_segments_mnlabels_k3_maj20.csv,1003829,0.957,1f1163cabe346bdd94756c71c9f3cf72c761cd78d09bd85790ebb7e7b1686c42
mn_comparison_files/malawi/malawi_segments_mnlabels_k3_maj20.gpkg,5488640,5.234,bc01f4caca02862c64d52a3cb89d54c3dc7985beccd5a9301f96b7d4011987bc
mn_comparison_files/malawi/malawi_segments_mnlabels_k3_maj30.csv,1003829,0.957,ee6fe9930f12c5f9e2a6cd1124b88779ba98fee4ab1892cc17e1544bc7f121f7
mn_comparison_files/malawi/malawi_segments_mnlabels_k3_maj30.gpkg,5488640,5.234,824b42c28bc3a02ca71ebf10aa0a57525cf1c79d812ecc2ba7079f740cbb7b23
mn_comparison_files/malawi/malawi_segments_mnlabels_k5_maj10.csv,987140,0.941,5da7293fb8a3cc2e55f3377c51447b42c78220de2ea9169d0c5fdc19d4b2415a
mn_comparison_files/malawi/malawi_segments_mnlabels_k5_maj10.gpkg,5476352,5.223,bf8b8b406f8b2f64fa75b068397c46787c3ca8fb376e9bd1d904761246fb0171
mn_comparison_files/malawi/malawi_segments_mnlabels_k5_maj20.csv,987140,0.941,5cf4c10fdd70fe5defafe766c1c7c68de77f5f0837d7b4f8bc4c4baf12eccfd4
mn_comparison_files/malawi/malawi_segments_mnlabels_k5_maj20.gpkg,5476352,5.223,671f06d3c34f542044eda39994a472cd228d307582c7861b938f759d81b62794
mn_comparison_files/malawi/malawi_segments_mnlabels_k5_maj30.csv,987140,0.941,1f61fb33a3b5d5e9a6c341515bf3876b34ea178070c4f87c339c0f378561ccb4
mn_comparison_files/malawi/malawi_segments_mnlabels_k5_maj30.gpkg,5476352,5.223,fd16d7f798ffb5367f058840a03e3d6f4518c6f381bf7d51b1f3ba001e3b39d8
mn_comparison_files/mali/mali_segments_mnlabels_k3_maj10.csv,3220698,3.071,dbbc97004b7dc2d0557330c1490c19eab0c432f843e0e7bd90b1ba1b7a21f457
mn_comparison_files/mali/mali_segments_mnlabels_k3_maj10.gpkg,9129984,8.707,28e9c7e49e59f88d581a794fb3cee3820a1cf92ddc5a5261fb5c3aadf491aa4d
mn_comparison_files/mali/mali_segments_mnlabels_k3_maj20.csv,3220698,3.071,093855d48ba84590729944d0b2ba946e5cfd563229c2a5c82a36c42564d0c92d
mn_comparison_files/mali/mali_segments_mnlabels_k3_maj20.gpkg,9129984,8.707,31121c035b9959fea4a52465991ddaf939b7ddb04f1ad4e94957d85f2d1931ef
mn_comparison_files/mali/mali_segments_mnlabels_k3_maj30.csv,3220698,3.071,34c6cd1b32d44376b8baf6a4aec948ffdc99a034660c8594878b98501b8b6bca
mn_comparison_files/mali/mali_segments_mnlabels_k3_maj30.gpkg,9129984,8.707,fdcccf220c4730f5ec11b5762a97a3d4441594d3195053aa0b62c431da4889f4
mn_comparison_files/mali/mali_segments_mnlabels_k5_maj10.csv,3188239,3.041,94ded07d4f765501e0d6cca0bc900446e5fa6ea8e0d72f0783d4a5edd80d144e
mn_comparison_files/mali/mali_segments_mnlabels_k5_maj10.gpkg,9093120,8.672,0f489ad972079f18ad80cf0d3942ce509f0e94476eeade586313495b582a0632
mn_comparison_files/mali/mali_segments_mnlabels_k5_maj20.csv,3188239,3.041,5075e0d20ec200275e619a50535a94e2620b6e5405590bd25ace2229adbf792b
mn_comparison_files/mali/mali_segments_mnlabels_k5_maj20.gpkg,9093120,8.672,2bd6b88ef8482a35ee505fdcbf17a0b6086b300ea76161b9dde2e863afdca7df
mn_comparison_files/mali/mali_segments_mnlabels_k5_maj30.csv,3188239,3.041,c2b391da1cf6af33721b759a7fa65765f2f9df8a761b80b2a0befe65843ee8c1
mn_comparison_files/mali/mali_segments_mnlabels_k5_maj30.gpkg,9093120,8.672,0b2177c3f6f1941278a41096d953872b110137e54be61dc442063e3b987bc379
mn_comparison_files/mauritania/mauritania_segments_mnlabels_k3_maj10.csv,1045567,0.997,1eaa3e49f1530258176fd156bc0222287e255eb7f9ff9227acfcda965fefae5f
mn_comparison_files/mauritania/mauritania_segments_mnlabels_k3_maj10.gpkg,2785280,2.656,f4615ccf319e763be16ebc72f261c4712e1c052e5ffb9eaf9d8d1ab011cfb222
mn_comparison_files/mauritania/mauritania_segments_mnlabels_k3_maj20.csv,1045567,0.997,8b82819d0e641b9718643039b20aa242a5aeae8e86883869061dcfb84649eed9
mn_comparison_files/mauritania/mauritania_segments_mnlabels_k3_maj20.gpkg,2785280,2.656,f17fd786c04bcbf032bbb02f14437042e93448534ac32e828f1a04daa6ffd8ce
mn_comparison_files/mauritania/mauritania_segments_mnlabels_k3_maj30.csv,1045567,0.997,9c7a48c8284284e8346937a7a7dedd3cc9a268536be5f4333d55b4f910c35f26
mn_comparison_files/mauritania/mauritania_segments_mnlabels_k3_maj30.gpkg,2785280,2.656,2d971096e3f098fb2a7717f2a664eccbb76ee3da28c05060b1ead3aa45520b0b
mn_comparison_files/mauritania/mauritania_segments_mnlabels_k5_maj10.csv,1040172,0.992,55ed8b3b94d5aac6f79f9921980302258c4478825c4d92c7a446dce67a110ee8
mn_comparison_files/mauritania/mauritania_segments_mnlabels_k5_maj10.gpkg,2781184,2.652,a784f6b9772e5d80fef10a5f06959e8fb18ff4578c9497b7cc3ca6316f8f9379
mn_comparison_files/mauritania/mauritania_segments_mnlabels_k5_maj20.csv,1040172,0.992,526a64f6ac9b1e0792ea71d53ed2da57c930073ab7453977d41aee4fe2e7a21f
mn_comparison_files/mauritania/mauritania_segments_mnlabels_k5_maj20.gpkg,2781184,2.652,63ff9ffd1bac7d8399f9652a6f605ef6aa4a75f76608de7e4475aef55c27569f
mn_comparison_files/mauritania/mauritania_segments_mnlabels_k5_maj30.csv,1040172,0.992,fbd86c7d2b0db9321ba84203647a9b7a43967ca4765945252585524937bef560
mn_comparison_files/mauritania/mauritania_segments_mnlabels_k5_maj30.gpkg,2781184,2.652,81df21e058cf4985d0f866364946807fa2685a50948e208754dcdb5abd9f01ca
mn_comparison_files/mauritius/mauritius_segments_mnlabels_k3_maj10.csv,269607,0.257,64a9e55fa660aec19cfe04c0cf34579f9761477558c98424b158ef973b284f0c
mn_comparison_files/mauritius/mauritius_segments_mnlabels_k3_maj10.gpkg,1081344,1.031,264faa391d2e102f994fe177ba6d919a4a755df59e8e23062ed7bc2c077ceb0f
mn_comparison_files/mauritius/mauritius_segments_mnlabels_k3_maj20.csv,269607,0.257,1086d85164810e1ced57dfef0354f20b9b5d06b067157f75a549a14d9c3c393e
mn_comparison_files/mauritius/mauritius_segments_mnlabels_k3_maj20.gpkg,1081344,1.031,d2d6da4e56f070be08c28203cf840b14146738bbebc3b7eec82eb26e4ba0b0f8
mn_comparison_files/mauritius/mauritius_segments_mnlabels_k3_maj30.csv,269607,0.257,234752a1825f1be9f67c263fc12b1bcabc4f5d7583cc26ffa5bca12857498494
mn_comparison_files/mauritius/mauritius_segments_mnlabels_k3_maj30.gpkg,1081344,1.031,2f22484fadc2c1984e89f8fb4b9051a4897b642108a58d0918b95ab150fe74a2
mn_comparison_files/mauritius/mauritius_segments_mnlabels_k5_maj10.csv,263861,0.252,baf292bcb2f1932d741ac82a7cc58cf17d31c5666ac4916bd30dfedd1ea1fa72
mn_comparison_files/mauritius/mauritius_segments_mnlabels_k5_maj10.gpkg,1077248,1.027,b7498b5a162d084023c5bb60db4feaa95cd1662d5ad6ebdaf513b0671e81a6ca
mn_comparison_files/mauritius/mauritius_segments_mnlabels_k5_maj20.csv,263861,0.252,a31d2007de383a8c01db6a5c6628f03cf026fbbb4ae5ba0628e0bf23a40f84ce
mn_comparison_files/mauritius/mauritius_segments_mnlabels_k5_maj20.gpkg,1077248,1.027,2d9baf315492fa683b436d207fa403947e53a17e106ab028f1ca6b07f1de6430
mn_comparison_files/mauritius/mauritius_segments_mnlabels_k5_maj30.csv,263861,0.252,f2e310830fa2fb902bdfa4e038f802e981e5ef44caf6166d99a57e7f011485e9
mn_comparison_files/mauritius/mauritius_segments_mnlabels_k5_maj30.gpkg,1077248,1.027,3edd026bbad43e9e0e7d9287828ac1eeeba02c4a6ae07faf62541240b7e6d0e8
mn_comparison_files/mozambique/mozambique_segments_mnlabels_k3_maj10.csv,3487135,3.326,51eaf44bedc2f6dd6385a18d7520825cf1cee9e4133f65605237ec0c3ccd0c96
mn_comparison_files/mozambique/mozambique_segments_mnlabels_k3_maj10.gpkg,12255232,11.688,8016314e25e42cfbeef27ad1d630cf248e86a5917d24fbd3290bd3756ecd3e40
mn_comparison_files/mozambique/mozambique_segments_mnlabels_k3_maj20.csv,3487135,3.326,e2acd8024cf2955ffb35190d45d01805e354d27cd8ea1dd1979be1abc785df1e
mn_comparison_files/mozambique/mozambique_segments_mnlabels_k3_maj20.gpkg,12255232,11.688,ed24e0f8ae2cf9c1b87f290b117bcd6b0579edf3ce5c3f62d8232cc3e546eb46
mn_comparison_files/mozambique/mozambique_segments_mnlabels_k3_maj30.csv,3487135,3.326,91280c034ade2dfd0a4a19b0a90210df78019dc46fa9e3cf300a5984a9295d1a
mn_comparison_files/mozambique/mozambique_segments_mnlabels_k3_maj30.gpkg,12255232,11.688,341d246afae0bf15594713e1734ba68d410c56435acf38f49b48d08924a1aabb
mn_comparison_files/mozambique/mozambique_segments_mnlabels_k5_maj10.csv,3447597,3.288,49f7831a1676d2267dce3bdb31407babea6870219c2ce09a2a1ec6ae0221c030
mn_comparison_files/mozambique/mozambique_segments_mnlabels_k5_maj10.gpkg,12206080,11.641,60ecac5f252d59e5a32dfb68c89678923434503dde7aee9ad07e9bda31cf5a86
mn_comparison_files/mozambique/mozambique_segments_mnlabels_k5_maj20.csv,3447597,3.288,759c76f05304393eb28ba8c9ea4d0a0813dcd43201e5dd61e33b12cbf9a09347
mn_comparison_files/mozambique/mozambique_segments_mnlabels_k5_maj20.gpkg,12206080,11.641,c1e0159892f84d8dde48a0f3389d0d0599e79db57c73d0f7c7b4224d2fdca550
mn_comparison_files/mozambique/mozambique_segments_mnlabels_k5_maj30.csv,3447597,3.288,37e3e39cfd9bbf91d809e835161b3c6990d9fae650b851360f19a2d7f08e3b11
mn_comparison_files/mozambique/mozambique_segments_mnlabels_k5_maj30.gpkg,12206080,11.641,c6162977ad9bdb9b3b5f901d308495d6cf24f02ad8b5dc8aacb7274c29c63559
mn_comparison_files/namibia/namibia_segments_mnlabels_k3_maj10.csv,202523,0.193,7c839159ca092e27e1b9de8315da34bc4ab7e545a95973dd91926ac50d69d5bd
mn_comparison_files/namibia/namibia_segments_mnlabels_k3_maj10.gpkg,1032192,0.984,6cde3026a156836c6c2937ea9490b7664c74c51b6201d1e525de7815a7745b44
mn_comparison_files/namibia/namibia_segments_mnlabels_k3_maj20.csv,202523,0.193,b3273fd1d8fd4513978734dee937a3d042aafe0151938d07078c5313eab57d1f
mn_comparison_files/namibia/namibia_segments_mnlabels_k3_maj20.gpkg,1032192,0.984,1256cb0b8619ffc4faf600ec1ab96b6d45dfaa0903c09f16fd6439aa7673945e
mn_comparison_files/namibia/namibia_segments_mnlabels_k3_maj30.csv,202523,0.193,282e7e70b76ed790c4911ae00fb6b1382daa7f323355c8ffc0668ae5eac4145e
mn_comparison_files/namibia/namibia_segments_mnlabels_k3_maj30.gpkg,1032192,0.984,d3085c339bc4e2a69ed42d4b8a9620e666e8c45e17fcbb8c5308517893c41607
mn_comparison_files/namibia/namibia_segments_mnlabels_k5_maj10.csv,198879,0.19,78265af272288d3ee2ae039bb1152da20040bc330df32c79d7e05ce55f4de222
mn_comparison_files/namibia/namibia_segments_mnlabels_k5_maj10.gpkg,1028096,0.98,a586230b03de7354b707a624f36368f7911d6cb8c39e790d77e8ec72f94a241b
mn_comparison_files/namibia/namibia_segments_mnlabels_k5_maj20.csv,198879,0.19,9bf49514d76edf39ad369160943feccd49380fd5fd83f394a8e7146754aaef81
mn_comparison_files/namibia/namibia_segments_mnlabels_k5_maj20.gpkg,1028096,0.98,f2de22155cef756d3b2477064c7acc0c99b19ac275ce6ef431a995f6da5cc1f0
mn_comparison_files/namibia/namibia_segments_mnlabels_k5_maj30.csv,198879,0.19,53be67eb572af40f57b0bf1ec4df1861123e3876356ca181305994f45b540421
mn_comparison_files/namibia/namibia_segments_mnlabels_k5_maj30.gpkg,1028096,0.98,3a934051361e7fc132704ae0a7ab197554513a7fbfbe861c2a0874a5d9233c04
mn_comparison_files/niger/niger_segments_mnlabels_k3_maj10.csv,2667246,2.544,0c4a3add453c542abb51fc6e8fdad8bd36af8dc836b1050cdb203740b6479858
mn_comparison_files/niger/niger_segments_mnlabels_k3_maj10.gpkg,6135808,5.852,22f83e4c43d40333ac620a79e8967effba37739dd9f0c11e2a19d92dfd7ced05
mn_comparison_files/niger/niger_segments_mnlabels_k3_maj20.csv,2667246,2.544,16fb78f2fad7fb9716e2a03f59181292525049731ce4aab184c684f84cc701c6
mn_comparison_files/niger/niger_segments_mnlabels_k3_maj20.gpkg,6135808,5.852,bbee9b6fe4ee6d6b3891c88a109d6f82c67e034f37f40e2bd5b4228e9e5e9b91
mn_comparison_files/niger/niger_segments_mnlabels_k3_maj30.csv,2667246,2.544,7c65ec84c13cb0637354f36fadeaeae1dcfc845ab6aa02af1c842149de627505
mn_comparison_files/niger/niger_segments_mnlabels_k3_maj30.gpkg,6135808,5.852,ac5710a7249f5f4d7c645a43b1cc7412b7f2b46878b3f4db567d817f3f58d8b2
mn_comparison_files/niger/niger_segments_mnlabels_k5_maj10.csv,2643022,2.521,f0735d7c6940d02beef6ca469255ea289ee0a37a3d43e96c2ec7a5c04a3f484c
mn_comparison_files/niger/niger_segments_mnlabels_k5_maj10.gpkg,6131712,5.848,e05c1d9bb915d3613fd6c007ad52b944b581dc1c8530d9f9d3239501039d1a14
mn_comparison_files/niger/niger_segments_mnlabels_k5_maj20.csv,2643022,2.521,f6ca1428b1ef385690affb1c6bb71588121f2011a308482835ca5bad4dfc0120
mn_comparison_files/niger/niger_segments_mnlabels_k5_maj20.gpkg,6131712,5.848,534448e7b28201d1e3259f81972fc52b43b88918675487a2b68c70dba972ba84
mn_comparison_files/niger/niger_segments_mnlabels_k5_maj30.csv,2643022,2.521,4feb69bbc4c15f0bb1f0bf2953ac690ef685b16e7331c6d3602c9c35b99a31cb
mn_comparison_files/niger/niger_segments_mnlabels_k5_maj30.gpkg,6131712,5.848,e38047e94611ed831effd484b5e5cf7467684c94e2b9b8b28ad4e0e13ecbb9db
mn_comparison_files/nigeria/nigeria_segments_mnlabels_k3_maj10.csv,37235717,35.511,e003f7d460a889c9250299d9039464bf1f87396912f2e3e969fa160202ec4311
mn_comparison_files/nigeria/nigeria_segments_mnlabels_k3_maj10.gpkg,138956800,132.52,6850202e200205f0754a474a493f0e66a4059bbd613c00e209cfeade490f707c
mn_comparison_files/nigeria/nigeria_segments_mnlabels_k3_maj20.csv,37235717,35.511,a840e572e6df1b0cb08a00b1b72196bba631d6757dd16128bf7d87d6c989d58f
mn_comparison_files/nigeria/nigeria_segments_mnlabels_k3_maj20.gpkg,138956800,132.52,ab50e67f42d90694cb8cbad97d8e6c1500221b281699b15e47548be510f9b800
mn_comparison_files/nigeria/nigeria_segments_mnlabels_k3_maj30.csv,37235717,35.511,cb4633f4d16aed1b04b696ef27b6334ce3055c6fc4b05849882f8376ad09423b
mn_comparison_files/nigeria/nigeria_segments_mnlabels_k3_maj30.gpkg,138956800,132.52,89015a990a1b87f038de937bf51f87901bd8fabd592a4f0d21f3b0d9f4dcf015
mn_comparison_files/nigeria/nigeria_segments_mnlabels_k5_maj10.csv,36716896,35.016,1a7d0765f3f761dc9239818f8e18cba0981e476f9c6abcf60ef385ca320a5acf
mn_comparison_files/nigeria/nigeria_segments_mnlabels_k5_maj10.gpkg,138432512,132.02,b3cb62c450931eab6de5be8aa6bb4919685f198b9e624e04baf5d74847c2752a
mn_comparison_files/nigeria/nigeria_segments_mnlabels_k5_maj20.csv,36716896,35.016,276a1c7bece2aa1e6385e23236f7728377500d585d2dcd0d04cc1ab5a2f90cd4
mn_comparison_files/nigeria/nigeria_segments_mnlabels_k5_maj20.gpkg,138432512,132.02,587e842ca9fa15c9cd451f11cae811418821e75b9f3a13cb02c4a8577c846634
mn_comparison_files/nigeria/nigeria_segments_mnlabels_k5_maj30.csv,36716896,35.016,3a9100f16ee7dcdc6eb0b9bc49ef2b4044b9fe1ab9bb6a2fe3673dd68822ab3f
mn_comparison_files/nigeria/nigeria_segments_mnlabels_k5_maj30.gpkg,138432512,132.02,747aea7dfef1d609d03470397d64218f1ed92ca941a3646c0352971547f61505
mn_comparison_files/republic_of_congo/republic_of_congo_segments_mnlabels_k3_maj10.csv,2257035,2.152,7ca77cfa659f0232f833b95b6d80de3651d9dd05f26b9f50e942c6bc7ef03b62
mn_comparison_files/republic_of_congo/republic_of_congo_segments_mnlabels_k3_maj10.gpkg,5304320,5.059,1b19bb1b5ca7e8301eaeec2884dd55a8b41e4a56de6b7ebcf9614548f7b0b1e9
mn_comparison_files/republic_of_congo/republic_of_congo_segments_mnlabels_k3_maj20.csv,2257035,2.152,d5fb79dda3d746f52c26a6ce7ccae4d0d43087cea835a1ce53d55e02b7a81122
mn_comparison_files/republic_of_congo/republic_of_congo_segments_mnlabels_k3_maj20.gpkg,5304320,5.059,a1904ef3ce4997189b9cafec3ae5d2d8c480319f6ccebb249594a5ee23d80eb3
mn_comparison_files/republic_of_congo/republic_of_congo_segments_mnlabels_k3_maj30.csv,2257035,2.152,4b5e167b59bbb36dd3ecdee265b462f7af64df9921c5e704918336294c912c5e
mn_comparison_files/republic_of_congo/republic_of_congo_segments_mnlabels_k3_maj30.gpkg,5304320,5.059,bcb05032bfbb2df9e103aa16bc54328b666682658a00b646d9cea1002bd09de7
mn_comparison_files/republic_of_congo/republic_of_congo_segments_mnlabels_k5_maj10.csv,2250609,2.146,d2a9373edb146f16e0a4c6f1de10a8f4db8540c9af3c2abb0f0b8b0f5e6a9b40
mn_comparison_files/republic_of_congo/republic_of_congo_segments_mnlabels_k5_maj10.gpkg,5304320,5.059,484f31d1f9b0951f2433db0d20d14d3e1f23bc27a6edbb61f7efc00ee21367d3
mn_comparison_files/republic_of_congo/republic_of_congo_segments_mnlabels_k5_maj20.csv,2250609,2.146,b18f19bd95e1ada64012292caad6fa814cf170ddcd05e60774e523ea393df7c9
mn_comparison_files/republic_of_congo/republic_of_congo_segments_mnlabels_k5_maj20.gpkg,5304320,5.059,2d37382c2fc2f8770d1989f6911dd0b021e1e9c75c9f8d67345fa3b9299e8494
mn_comparison_files/republic_of_congo/republic_of_congo_segments_mnlabels_k5_maj30.csv,2250609,2.146,6b5d65593705ad86fb1357c23c4fa54240d39cf1d6d147751d5dc4ad748c0062
mn_comparison_files/republic_of_congo/republic_of_congo_segments_mnlabels_k5_maj30.gpkg,5304320,5.059,4882e7cfc43fc28b2e1b242c70b7f2ccd3e493b881259cdd41fee0a52ca2b61c
mn_comparison_files/rwanda/rwanda_segments_mnlabels_k3_maj10.csv,729198,0.695,0a227ff7f2f62137cff26d86d41d3b1f26cc84ca016f4a6c24fd294ca221e5d8
mn_comparison_files/rwanda/rwanda_segments_mnlabels_k3_maj10.gpkg,3801088,3.625,24c9aeb9280094c1a75806a0c2be48f008596d6067ce12d9ca11fe148e07efd2
mn_comparison_files/rwanda/rwanda_segments_mnlabels_k3_maj20.csv,729198,0.695,40783c4af8e7f4e46082bb78fdac8f1feb7c7a3342257fb18f8bd090960ae1b3
mn_comparison_files/rwanda/rwanda_segments_mnlabels_k3_maj20.gpkg,3801088,3.625,6f081c6fdff10ecdb203a38481bb9453fe5d87a652ebc4ce2ee5dea8c5739cf3
mn_comparison_files/rwanda/rwanda_segments_mnlabels_k3_maj30.csv,729198,0.695,44288b15507ad03535cb2afa6845006a5f169f341885db911a06458c33da548a
mn_comparison_files/rwanda/rwanda_segments_mnlabels_k3_maj30.gpkg,3801088,3.625,a5e4d6818d3410ad8aa3944995e8541ae05853ace7f8f998676fd86fee512012
mn_comparison_files/rwanda/rwanda_segments_mnlabels_k5_maj10.csv,719379,0.686,3501221a6e3b35a8ee55b58f6de6a67134037c2690edcc6f9a8795cbce707449
mn_comparison_files/rwanda/rwanda_segments_mnlabels_k5_maj10.gpkg,3796992,3.621,838c53e7e2ece178a52488638f48175fd01e36eb1509f040acf2522a4a92ffa7
mn_comparison_files/rwanda/rwanda_segments_mnlabels_k5_maj20.csv,719379,0.686,e5c198b4a4402deb4768b08685dbcdcdf96055a9da8f01564a5f4dd08ad05053
mn_comparison_files/rwanda/rwanda_segments_mnlabels_k5_maj20.gpkg,3796992,3.621,baa1dabbaeb63648226515a14f56a4a97aa03ab5441dd613673ad9478c1e1e12
mn_comparison_files/rwanda/rwanda_segments_mnlabels_k5_maj30.csv,719379,0.686,bfc351f920a12c877279d9d32773a0cec0b26bf5ea69738ea90fd6444583ddcb
mn_comparison_files/rwanda/rwanda_segments_mnlabels_k5_maj30.gpkg,3796992,3.621,4192fb4a3bd3ba5911030cec82388fa7d02be433c54c9dd773e9a7e0ef63c86d
mn_comparison_files/senegal/senegal_segments_mnlabels_k3_maj10.csv,4819624,4.596,a2793b41464338d14a8203668d8b6be2d0415c20320750cb1c037a09c3265d6e
mn_comparison_files/senegal/senegal_segments_mnlabels_k3_maj10.gpkg,13180928,12.57,89399dc36e44399aa73d6d78a32e756b499487f09f35026b8fec2ce8537224d3
mn_comparison_files/senegal/senegal_segments_mnlabels_k3_maj20.csv,4819624,4.596,be2f9a8a71277f587c8880a3fbb3d7a81ecf96ceda8d14777c4caeec5b740156
mn_comparison_files/senegal/senegal_segments_mnlabels_k3_maj20.gpkg,13180928,12.57,fc49b422223b4341096f10ea92aba9d7ba8f69a0feb0ad30fc7a700afb68d681
mn_comparison_files/senegal/senegal_segments_mnlabels_k3_maj30.csv,4819624,4.596,836aa243d2a4b592ca12f204b2edea139d3a157e31a6290ac7a290bce4314f48
mn_comparison_files/senegal/senegal_segments_mnlabels_k3_maj30.gpkg,13180928,12.57,6e9ee0ea2be9a6e70a2308d50f34f10ade373881aaf1df2196a345b4d751be8b
mn_comparison_files/senegal/senegal_segments_mnlabels_k5_maj10.csv,4790274,4.568,2f817c5707198f139b41c8930168b568f7199af6339b6f72f2290af5f5ad6fab
mn_comparison_files/senegal/senegal_segments_mnlabels_k5_maj10.gpkg,13144064,12.535,33d7013e40285bb545f3eac4354b0d13d50d370392a4e40c9fb998211f67276e
mn_comparison_files/senegal/senegal_segments_mnlabels_k5_maj20.csv,4790274,4.568,80a40e3548d440255793292196533a3b96240861330d3293b6107ca9724ff3d7
mn_comparison_files/senegal/senegal_segments_mnlabels_k5_maj20.gpkg,13144064,12.535,26d292710e9f177d66121aea13a1bca5648ad0efd0501f0348a41ae4a2c633b1
mn_comparison_files/senegal/senegal_segments_mnlabels_k5_maj30.csv,4790274,4.568,5d1e05d0073140ea004ca77b1e2fe70b994618e483eb3855862be857e8d833ce
mn_comparison_files/senegal/senegal_segments_mnlabels_k5_maj30.gpkg,13144064,12.535,e47b21b97d29e7da7c56542300862ce1aca5dd36731f19400a1d9dc0bab4a012
mn_comparison_files/sierra_leone/sierra_leone_segments_mnlabels_k3_maj10.csv,767932,0.732,5384e4417c92bc9fff0d1bf63835f034f4f19f5b100a814319656c8874117fcb
mn_comparison_files/sierra_leone/sierra_leone_segments_mnlabels_k3_maj10.gpkg,3215360,3.066,b7c809ef488f80c8f65e80a9c7394fa21548b9864499e99beb28a9e827d6c522
mn_comparison_files/sierra_leone/sierra_leone_segments_mnlabels_k3_maj20.csv,767932,0.732,4bd4175eb9cdb63b5e3ffd44fc52c6fd9a450e454e8c12e5d441c467978b9aa8
