ID_HDC_G0,UC_NM_MN,UC_NM_LST,CTR_MN_NM,REG1_GHSL,REG2_GHSL,ID_SEG,POP_SEG,AREAHA_SEG,ROAD_SEG,PAR_N_SEG,PARU_N_SEG,PARU_P_SEG,PARU_A_SEG,PAR_CV_SEG,PAR_A_U,B_AREA_SEG,B_AVG_SEG,B_CV_SEG,POP25_U,SIZE_U,i5_par_area,i5_par_area_rel_U,i5_ref_U,i5_par_area_rel_P,i5_ref_P,i5_par_area_rel_C,i5_ref_C,i9_roads_par,i9_roads_par_rel_U,i9_ref_U,i9_roads_par_rel_P,i9_ref_P,i9_roads_par_rel_C,i9_ref_C,SES_3CAT_U,SES_2CAT_U,SES_3CAT_P,SES_2CAT_P,SES_3CAT_C,SES_2CAT_C,i1_pop_area,i2_pop_par,i3_pop_paru,i4_pop_roads,i6_paru_area,i7_roads_area,i8_paru_par,i10_roads_paru,slum_fraction,slum_label,slum_label1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,341,441.349527833,0.697806,436.55021323065023,34.0,10.0,0.294117647058824,126.36704684805416,0.3756,291.4489313716269,3299.1,97.0,0.769,3294899.462836777,3,205.23705882352945,0.499,0.573,0.394,0.495,0.394,0.496,12.839712153842656,0.4,0.38,0.298,0.31,0.314,0.323,1.0,0.0,2.0,1.0,2.0,1.0,632.4817038446216,12.98086846567647,44.1349527833,1.0109937286866335,697.806,625.6039833859987,0.2941176470588235,43.65502132306502,1.0,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,342,1271.97977831,1.92563,970.6118687013956,61.0,16.0,0.262295081967213,222.99934240556848,0.4449,291.4489313716269,9703.1,159.1,0.8843,3294899.462836777,3,315.67704918032786,0.567,0.573,0.447,0.495,0.447,0.496,15.911669978711402,0.442,0.38,0.328,0.31,0.34,0.323,1.0,0.0,1.0,0.0,1.0,0.0,660.552535175501,20.85212751327869,79.498736144375,1.3104927101415025,1203.51875,504.048996277268,0.2622950819672131,60.66324179383722,1.0,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,343,6317.12661698,25.9037,5519.299288075131,589.0,340.0,0.577249575551783,255.1794989078344,1.0427,291.4489313716269,81058.0,137.6,1.2267,3294899.462836777,3,439.79117147707984,0.611,0.573,0.482,0.495,0.482,0.496,9.370626974660665,0.336,0.38,0.253,0.31,0.275,0.323,1.0,0.0,2.0,1.0,2.0,1.0,243.86966406266285,10.72517252458404,18.57978416758824,1.1445522859448185,761.8735294117647,213.06992005293185,0.5772495755517827,16.233233200220972,0.3926036608143444,0.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,344,510.557801945,1.02959,601.3399616954407,46.0,13.0,0.282608695652174,157.35558372017593,0.409,291.4489313716269,5387.3,117.1,0.9295,3294899.462836777,3,223.82391304347823,0.514,0.573,0.406,0.495,0.406,0.496,13.072607862944364,0.404,0.38,0.301,0.31,0.316,0.323,1.0,0.0,2.0,1.0,2.0,1.0,495.8845773026156,11.09908265097826,39.27367707269231,0.8490335491849136,791.9923076923077,584.0576945147493,0.2826086956521739,46.256920130418514,1.0,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,345,872.707147705,20.2588,6185.351252321954,171.0,42.0,0.245614035087719,577.7326499276811,0.8318,291.4489313716269,78171.7,457.1,1.544,3294899.462836777,3,1184.7251461988303,0.729,0.573,0.574,0.495,0.574,0.496,36.17164475042078,0.593,0.38,0.437,0.31,0.442,0.323,0.0,0.0,0.0,0.0,0.0,0.0,43.07792898419452,5.103550571374269,20.77874161202381,0.1410925769781287,4823.523809523809,305.3167636938987,0.2456140350877192,147.27026791242747,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,346,2277.47782417,17.3574,3741.51332095525,259.0,129.0,0.498069498069498,305.1741367354464,1.0484,291.4489313716269,48884.8,188.7,1.7401,3294899.462836777,3,670.1698841698842,0.664,0.573,0.522,0.495,0.522,0.496,14.4459973782056,0.424,0.38,0.315,0.31,0.328,0.323,0.0,0.0,0.0,0.0,0.0,0.0,131.21077028644845,8.793350672471043,17.65486685403101,0.6087049888114616,1345.53488372093,215.5572448036717,0.4980694980694981,29.00397923221124,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,347,439.55060247,7.41875,1946.4017447906592,85.0,30.0,0.352941176470588,512.8334682933823,0.6492,291.4489313716269,18990.0,223.4,1.168,3294899.462836777,3,872.7941176470588,0.695,0.573,0.547,0.495,0.547,0.496,22.89884405636069,0.511,0.38,0.377,0.31,0.385,0.323,0.0,0.0,0.0,0.0,0.0,0.0,59.24860690412805,5.171183558470588,14.651686749,0.2258272751996915,2472.9166666666665,262.36249297936433,0.3529411764705882,64.88005815968864,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,348,739.574242886,1.30721,553.3188801279967,44.0,16.0,0.363636363636364,254.90142939755648,0.3848,291.4489313716269,6826.5,155.1,0.8936,3294899.462836777,3,297.0931818181818,0.558,0.573,0.44,0.495,0.44,0.496,12.575429093818109,0.396,0.38,0.295,0.31,0.311,0.323,1.0,0.0,2.0,1.0,2.0,1.0,565.7654415786293,16.808505520136364,46.223390180375,1.3366148697382558,817.00625,423.2823189296263,0.3636363636363636,34.5824300079998,0.9191176470588235,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,349,676.321856656,4.70759,1203.1858231130384,57.0,34.0,0.596491228070175,379.1796250619692,0.9698,291.4489313716269,28476.4,499.6,2.7423,3294899.462836777,3,825.8929824561403,0.688,0.573,0.542,0.495,0.542,0.496,21.108523212509446,0.496,0.38,0.366,0.31,0.375,0.323,0.0,0.0,0.0,0.0,0.0,0.0,143.66626164470568,11.865295730807018,19.89181931341177,0.5621092300656705,1384.585294117647,255.58424227960347,0.5964912280701754,35.387818326854074,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,350,3709.41805353,7.3352,1611.1654634230024,303.0,208.0,0.686468646864686,213.9258930451942,0.5134,291.4489313716269,39556.7,130.6,1.1374,3294899.462836777,3,242.0858085808581,0.526,0.573,0.416,0.495,0.416,0.496,5.317377767072615,0.202,0.38,0.162,0.31,0.204,0.323,2.0,1.0,2.0,1.0,2.0,1.0,505.7010106786455,12.242303807029703,17.833740641971154,2.302319741666479,352.65384615384613,219.64847085600968,0.6864686468646864,7.745987804918281,0.9907529722589168,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,351,579.08479021,0.906521,492.3347700408072,46.0,17.0,0.369565217391304,157.3765797192467,0.4966,291.4489313716269,4766.9,103.6,1.1569,3294899.462836777,3,197.06978260869565,0.491,0.573,0.389,0.495,0.389,0.496,10.702929783495808,0.364,0.38,0.272,0.31,0.291,0.323,2.0,1.0,2.0,1.0,2.0,1.0,638.7990903795941,12.588799787173912,34.063811188823536,1.1762012871079623,533.2476470588235,543.1035464603767,0.3695652173913043,28.96086882592984,0.979381443298969,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,352,519.6504947,0.921061,507.64875109733873,48.0,17.0,0.354166666666667,171.30543939324036,0.3609,291.4489313716269,4587.7,95.6,0.7834,3294899.462836777,3,191.8877083333333,0.486,0.573,0.385,0.495,0.385,0.496,10.576015647861224,0.361,0.38,0.271,0.31,0.29,0.323,2.0,1.0,2.0,1.0,2.0,1.0,564.186839633857,10.826051972916666,30.567676158823527,1.0236418263153768,541.8005882352942,551.1564935409693,0.3541666666666667,29.861691241019926,1.0,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,353,712.574092797,3.00676,953.1832045819448,34.0,15.0,0.441176470588235,516.6665658794637,0.5056,291.4489313716269,8109.1,238.5,0.8158,3294899.462836777,3,884.3411764705882,0.696,0.573,0.548,0.495,0.548,0.496,28.034800134763085,0.548,0.38,0.404,0.31,0.411,0.323,0.0,0.0,0.0,0.0,0.0,0.0,236.9906786032141,20.958061552852943,47.5049395198,0.7475730681905236,2004.506666666667,317.013398003813,0.4411764705882353,63.54554697212965,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,354,927.286226515,1.35532,635.7076603391595,47.0,16.0,0.340425531914894,241.7885022224348,0.3893,291.4489313716269,6284.3,133.7,0.9336,3294899.462836777,3,288.3659574468085,0.553,0.573,0.437,0.495,0.437,0.496,13.52569490083318,0.411,0.38,0.306,0.31,0.32,0.323,1.0,0.0,2.0,1.0,2.0,1.0,684.1825004537673,19.72949418117021,57.9553891571875,1.4586676932920375,847.075,469.0461738476223,0.3404255319148936,39.73172877119747,1.0,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,355,810.289390258,1.74251,1030.137606667409,81.0,22.0,0.271604938271605,161.0920272330883,0.4321,291.4489313716269,8507.4,105.0,0.8421,3294899.462836777,3,215.1246913580247,0.507,0.573,0.401,0.495,0.401,0.496,12.71774823046184,0.398,0.38,0.297,0.31,0.313,0.323,1.0,0.0,2.0,1.0,2.0,1.0,465.01276334597793,10.003572719234567,36.83133592081818,0.7865836418489386,792.05,591.1803126911232,0.2716049382716049,46.824436666700414,0.9664804469273743,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,356,1024.18283084,1.99766,871.3677707982256,61.0,18.0,0.295081967213115,268.3735716738154,0.4427,291.4489313716269,11471.7,188.1,1.4473,3294899.462836777,3,327.4852459016393,0.572,0.573,0.451,0.495,0.451,0.496,14.284717554069273,0.421,0.38,0.313,0.31,0.327,0.323,1.0,0.0,1.0,0.0,1.0,0.0,512.691264199113,16.789882472786886,56.899046157777775,1.1753737803519937,1109.8111111111111,436.1942326513149,0.2950819672131147,48.40932059990142,0.8975609756097561,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,357,1335.33370179,8.87784,1744.9111281126663,159.0,92.0,0.578616352201258,335.0503988412545,0.9058,291.4489313716269,24169.7,152.0,1.5327,3294899.462836777,3,558.3547169811321,0.641,0.573,0.505,0.495,0.505,0.496,10.974283824607964,0.369,0.38,0.276,0.31,0.294,0.323,1.0,0.0,1.0,0.0,1.0,0.0,150.41200357181475,8.398325168490567,14.514496758586958,0.7652731880014576,964.9826086956524,196.54680959700403,0.5786163522012578,18.96642530557246,0.11400651465798045,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,358,726.284873296,5.02015,1115.549253679329,133.0,67.0,0.503759398496241,318.3962490004238,0.4997,291.4489313716269,23910.1,179.8,1.0073,3294899.462836777,3,377.45488721804514,0.591,0.573,0.466,0.495,0.466,0.496,8.38758837352879,0.312,0.38,0.236,0.31,0.261,0.323,1.0,0.0,2.0,1.0,2.0,1.0,144.67393868629424,5.460788521022557,10.840072735761192,0.6510558551319463,749.276119402985,222.2143269980636,0.5037593984962406,16.649988860885507,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,359,901.206196181,1.52702,729.810122557891,72.0,26.0,0.361111111111111,185.02041874351363,0.4243,291.4489313716269,7911.2,109.9,0.9874,3294899.462836777,3,212.0861111111111,0.504,0.573,0.399,0.495,0.399,0.496,10.13625170219293,0.352,0.38,0.264,0.31,0.284,0.323,2.0,1.0,2.0,1.0,2.0,1.0,590.1731451984912,12.516752724736111,34.661776776192305,1.2348502279228295,587.3153846153847,477.9309521537969,0.3611111111111111,28.069620098380422,0.967948717948718,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,360,1321.69043024,1.75717,791.3335110221512,93.0,36.0,0.387096774193548,146.27746464997796,0.4394,291.4489313716269,8003.4,86.1,0.916,3294899.462836777,3,188.94301075268817,0.483,0.573,0.383,0.495,0.383,0.496,8.508962484109153,0.315,0.38,0.238,0.31,0.263,0.323,2.0,1.0,2.0,1.0,2.0,1.0,752.1699267799929,14.211725056344086,36.71362306222223,1.6702065713516876,488.1027777777778,450.34544809105057,0.3870967741935484,21.981486417281975,1.0,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,361,537.441568915,3.12309,923.5079485620716,88.0,46.0,0.522727272727273,293.7153698983841,0.4492,291.4489313716269,13683.5,155.5,1.2293,3294899.462836777,3,354.89659090909095,0.583,0.573,0.459,0.495,0.459,0.496,10.494408506387176,0.359,0.38,0.269,0.31,0.289,0.323,1.0,0.0,2.0,1.0,2.0,1.0,172.08648131017677,6.1072905558522725,11.68351236771739,0.5819566250099004,678.9326086956521,295.70327738299943,0.5227272727272727,20.076259751349383,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,362,694.376255173,8.31217,2043.9862587400555,121.0,55.0,0.454545454545455,465.612916220447,0.6486,291.4489313716269,20079.0,165.9,1.124,3294899.462836777,3,686.9561983471075,0.666,0.573,0.525,0.495,0.525,0.496,16.8924484193393,0.454,0.38,0.336,0.31,0.348,0.323,0.0,0.0,0.0,0.0,0.0,0.0,83.53730195279933,5.738646736966942,12.625022821327272,0.3397166943778889,1511.3036363636363,245.9028459162957,0.4545454545454545,37.16338652254647,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,363,1204.97665834,7.3743,2231.588285515092,174.0,83.0,0.477011494252874,194.7356981975844,0.8162,291.4489313716269,24316.2,139.7,1.4645,3294899.462836777,3,423.8103448275862,0.607,0.573,0.478,0.495,0.478,0.496,12.825220031695933,0.4,0.38,0.298,0.31,0.314,0.323,0.0,0.0,2.0,1.0,2.0,1.0,163.40217489660037,6.925153208850575,14.51779106433735,0.5399636958848208,888.4698795180723,302.61696506991746,0.4770114942528735,26.886605849579425,0.2585301837270341,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,364,868.612801439,6.09791,1340.1426958974305,191.0,118.0,0.617801047120419,193.8394750735625,0.7172,291.4489313716269,31202.3,163.4,1.1946,3294899.462836777,3,319.26230366492143,0.568,0.573,0.448,0.495,0.448,0.496,7.016453905222148,0.271,0.38,0.208,0.31,0.239,0.323,2.0,1.0,2.0,1.0,2.0,1.0,142.44434592163546,4.5477110022984295,7.361125435923729,0.6481494874374784,516.772033898305,219.77082244530183,0.6178010471204188,11.35714149065619,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,365,881.516567179,10.3168,3052.773144919295,50.0,12.0,0.24,1406.8484227824374,0.6267,291.4489313716269,32061.7,641.2,1.7974,3294899.462836777,3,2063.36,0.79,0.573,0.622,0.495,0.622,0.496,61.05546289838591,0.685,0.38,0.504,0.31,0.507,0.323,0.0,0.0,0.0,0.0,0.0,0.0,85.44476651471386,17.63033134358,73.45971393158334,0.2887592773298928,8597.333333333334,295.903104152382,0.24,254.39776207660796,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,366,701.792617595,1.20706,620.2118334926582,59.0,20.0,0.338983050847458,151.64163336279194,0.3776,291.4489313716269,5581.5,94.6,0.9922,3294899.462836777,3,204.5864406779661,0.498,0.573,0.394,0.495,0.394,0.496,10.512064974451834,0.36,0.38,0.27,0.31,0.289,0.323,2.0,1.0,2.0,1.0,2.0,1.0,581.4065726600169,11.894790128728816,35.089630879750004,1.131536968011281,603.53,513.8202189556926,0.3389830508474576,31.010591674632916,0.9836065573770492,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,367,8179.61117826,43.456,7892.193430374126,503.0,233.0,0.463220675944334,558.7219887457821,0.9464,291.4489313716269,97696.1,194.2,1.1857,3294899.462836777,3,863.9363817097416,0.693,0.573,0.546,0.495,0.546,0.496,15.690245388417749,0.44,0.38,0.326,0.31,0.339,0.323,0.0,0.0,0.0,0.0,0.0,0.0,188.22742954390648,16.261652441868787,35.10562737450644,1.0364179806819875,1865.064377682404,181.6134349773133,0.4632206759443339,33.87207480847265,0.07016759776536313,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,368,1083.74021156,8.70152,2234.8195759477208,158.0,86.0,0.544303797468354,364.4906382605479,0.765,291.4489313716269,25636.6,162.3,1.3986,3294899.462836777,3,550.7291139240507,0.64,0.573,0.504,0.495,0.504,0.496,14.14442769587165,0.419,0.38,0.312,0.31,0.326,0.323,0.0,0.0,0.0,0.0,0.0,0.0,124.54608063418804,6.859115263037975,12.601630366976744,0.4849340963466448,1011.8046511627908,256.83094171451893,0.5443037974683544,25.986274138926987,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,369,1292.6850272,7.2107,3707.197444844933,39.0,0.0,0.0,0.0,1.0272,291.4489313716269,11089.2,284.3,1.2083,3294899.462836777,3,1848.897435897436,0.778,0.573,0.612,0.495,0.612,0.496,95.05634473961368,0.761,0.38,0.559,0.31,0.561,0.323,0.0,0.0,0.0,0.0,0.0,0.0,179.27316726531404,33.14576992820513,0.0,0.3486960288553153,0.0,514.1244878922897,0.0,0.0,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,370,1803.30169919,2.81866,1336.135525958038,126.0,41.0,0.325396825396825,175.2798134714896,0.3837,291.4489313716269,13098.7,104.0,0.8392,3294899.462836777,3,223.70317460317457,0.513,0.573,0.406,0.495,0.406,0.496,10.604250206016175,0.362,0.38,0.271,0.31,0.29,0.323,2.0,1.0,2.0,1.0,2.0,1.0,639.772693120135,14.311918247539682,43.982968272926826,1.3496398113484736,687.4780487804878,474.0321734292317,0.3253968253968254,32.5886713648302,1.0,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,371,868.332667873,1.69938,679.1672041805128,80.0,42.0,0.525,158.22775209501387,0.4923,291.4489313716269,7083.9,88.5,0.7595,3294899.462836777,3,212.4225,0.505,0.573,0.399,0.495,0.399,0.496,8.48959005225641,0.314,0.38,0.238,0.31,0.262,0.323,2.0,1.0,2.0,1.0,2.0,1.0,510.9702761436524,10.8541583484125,20.674587330309524,1.2785256156777112,404.6142857142857,399.6558769554266,0.525,16.170647718583638,0.5804597701149425,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,372,1370.03774023,2.68977,1291.4383739303862,122.0,44.0,0.360655737704918,176.32139404335356,0.4373,291.4489313716269,13907.6,114.0,1.099,3294899.462836777,3,220.4729508196721,0.511,0.573,0.404,0.495,0.404,0.496,10.585560442052346,0.361,0.38,0.271,0.31,0.29,0.323,2.0,1.0,2.0,1.0,2.0,1.0,509.3512606022076,11.229817542868853,31.13722136886364,1.0608618791932,611.3113636363637,480.1296668229574,0.360655737704918,29.350872134781504,0.9644128113879004,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,373,1175.56443981,2.69401,1231.1735882816654,78.0,23.0,0.294871794871795,269.7411961981093,0.6705,291.4489313716269,11783.3,151.1,1.028,3294899.462836777,3,345.38589743589745,0.579,0.573,0.457,0.495,0.457,0.496,15.784276772841864,0.441,0.38,0.327,0.31,0.339,0.323,0.0,0.0,1.0,0.0,1.0,0.0,436.3623148429293,15.071338971923078,51.11149738304348,0.9548324062496512,1171.3086956521738,457.0040899186215,0.2948717948717949,53.52928644702893,0.9501779359430605,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,374,676.217906464,0.955291,504.2590957873264,42.0,14.0,0.333333333333333,180.8225725979401,0.3925,291.4489313716269,4076.2,97.1,0.7378,3294899.462836777,3,227.4502380952381,0.516,0.573,0.408,0.495,0.408,0.496,12.006168947317295,0.387,0.38,0.289,0.31,0.305,0.323,1.0,0.0,2.0,1.0,2.0,1.0,707.8658821908716,16.100426344380953,48.301279033142855,1.3410128089175768,682.3507142857143,527.859150549232,0.3333333333333333,36.01850684195188,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,375,6277.00865275,20.5743,4133.296018597754,705.0,471.0,0.668085106382979,206.85736501544017,0.7174,291.4489313716269,76395.3,108.4,1.1228,3294899.462836777,3,291.8340425531915,0.555,0.573,0.438,0.495,0.438,0.496,5.862831232053551,0.227,0.38,0.179,0.31,0.216,0.323,2.0,1.0,2.0,1.0,2.0,1.0,305.0897796158314,8.903558372695036,13.326982277600848,1.51864483562431,436.8216560509554,200.89607027202644,0.6680851063829787,8.77557541103557,0.4701457451810061,0.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,376,4682.90238971,17.5444,3704.2522982018495,397.0,224.0,0.564231738035264,281.47972143731283,1.027,291.4489313716269,61097.9,153.9,1.9911,3294899.462836777,3,441.9244332493703,0.612,0.573,0.482,0.495,0.482,0.496,9.330610322926573,0.335,0.38,0.252,0.31,0.274,0.323,1.0,0.0,2.0,1.0,2.0,1.0,266.917215163243,11.795723903551636,20.905814239776785,1.264196391801718,783.2321428571429,211.13587801246263,0.5642317380352645,16.536840616972544,0.000552791597567717,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,377,2418.66802745,3.50784,947.6875448380804,38.0,12.0,0.315789473684211,413.5597847579035,0.5774,291.4489313716269,8397.5,221.0,0.7527,3294899.462836777,3,923.115789473684,0.701,0.573,0.552,0.495,0.552,0.496,24.93914591679159,0.526,0.38,0.388,0.31,0.396,0.323,0.0,0.0,0.0,0.0,0.0,0.0,689.503519958151,63.64915861710527,201.55566895416663,2.552178764640457,2923.2000000000003,270.162705493432,0.3157894736842105,78.97396206984003,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,378,445.023811648,0.654914,437.3958290889059,45.0,20.0,0.444444444444444,105.42677873873666,0.3843,291.4489313716269,3164.8,70.3,0.9548,3294899.462836777,3,145.53644444444444,0.427,0.573,0.34,0.495,0.34,0.496,9.719907313086797,0.343,0.38,0.258,0.31,0.279,0.323,2.0,1.0,2.0,1.0,2.0,1.0,679.5148853864782,9.889418036622224,22.2511905824,1.017439541147393,327.457,667.8675812227344,0.4444444444444444,21.86979145444529,0.9558823529411765,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,379,2000.52911877,4.50098,1226.658208514962,43.0,12.0,0.27906976744186,577.7401746347396,0.5826,291.4489313716269,14007.5,325.8,1.3333,3294899.462836777,3,1046.739534883721,0.715,0.573,0.563,0.495,0.563,0.496,28.526935081743304,0.551,0.38,0.406,0.31,0.413,0.323,0.0,0.0,0.0,0.0,0.0,0.0,444.4652317428649,46.52393299465116,166.7107598975,1.6308773747105274,3750.816666666667,272.5313617289928,0.2790697674418604,102.22151737624684,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,380,1138.53797353,5.63364,1682.4984697266443,112.0,45.0,0.401785714285714,349.6573999616673,0.588,291.4489313716269,20642.9,184.3,1.3428,3294899.462836777,3,503.0035714285714,0.628,0.573,0.495,0.495,0.495,0.496,15.022307765416468,0.431,0.38,0.32,0.31,0.333,0.323,0.0,0.0,1.0,0.0,1.0,0.0,202.0963308855376,10.165517620803572,25.300843856222222,0.6766948047893193,1251.9199999999998,298.6521094224417,0.4017857142857143,37.38885488281432,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,381,3914.16394334,14.0683,3543.389565022805,425.0,220.0,0.517647058823529,246.59556436102952,0.6904,291.4489313716269,48197.8,113.4,1.0439,3294899.462836777,3,331.01882352941175,0.573,0.573,0.452,0.495,0.452,0.496,8.337387211818365,0.31,0.38,0.235,0.31,0.26,0.323,1.0,0.0,2.0,1.0,2.0,1.0,278.22579439875466,9.209797513741176,17.79165428790909,1.1046383333001684,639.4681818181818,251.87048648541796,0.5176470588235295,16.106316204649115,0.3899240855762595,0.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,382,1098.80177918,8.87344,2805.3712542055287,183.0,81.0,0.442622950819672,316.47441120948935,0.7877,291.4489313716269,27983.0,152.9,1.1272,3294899.462836777,3,484.88743169398913,0.624,0.573,0.491,0.495,0.491,0.496,15.329897563964638,0.435,0.38,0.323,0.31,0.336,0.323,0.0,0.0,1.0,0.0,1.0,0.0,123.83041742323158,6.004381306994536,13.565454063950618,0.3916778492446544,1095.4864197530865,316.15374130050225,0.4426229508196721,34.63421301488307,0.003260869565217391,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,383,602.237377875,5.20353,1779.5393464798044,100.0,42.0,0.42,244.4258455980312,1.3662,291.4489313716269,23737.6,237.4,2.2391,3294899.462836777,3,520.353,0.633,0.573,0.498,0.495,0.498,0.496,17.795393464798043,0.464,0.38,0.343,0.31,0.354,0.323,0.0,0.0,0.0,0.0,0.0,0.0,115.73631320949433,6.02237377875,14.3389851875,0.3384231874761947,1238.935714285714,341.9869485675694,0.42,42.36998443999534,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,384,646.409924877,2.8915,1005.7576612214276,69.0,28.0,0.405797101449275,327.8537814928419,0.4593,291.4489313716269,8777.8,127.2,0.8103,3294899.462836777,3,419.0579710144928,0.605,0.573,0.477,0.495,0.477,0.496,14.576197988716345,0.425,0.38,0.316,0.31,0.33,0.323,0.0,0.0,1.0,0.0,1.0,0.0,223.55522216047032,9.368259780826088,23.086068745607143,0.6427094217626709,1032.678571428571,347.8324956671027,0.4057971014492754,35.91991647219384,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,385,892.217687124,4.14261,1298.2222784522178,136.0,67.0,0.492647058823529,207.5910453675557,0.6499,291.4489313716269,13374.3,98.3,0.7808,3294899.462836777,3,304.60367647058825,0.561,0.573,0.443,0.495,0.443,0.496,9.545752047442775,0.34,0.38,0.256,0.31,0.277,0.323,2.0,1.0,2.0,1.0,2.0,1.0,215.37573827224864,6.560424170029412,13.316681897373137,0.6872611123171685,618.3000000000001,313.3826931456781,0.4926470588235294,19.37645191719728,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,386,1063.17522581,3.37477,1063.3517414952155,130.0,73.0,0.561538461538462,218.5749003238768,0.4511,291.4489313716269,11220.9,86.3,0.8518,3294899.462836777,3,259.5976923076923,0.537,0.573,0.424,0.495,0.424,0.496,8.179628780732429,0.306,0.38,0.232,0.31,0.258,0.323,2.0,1.0,2.0,1.0,2.0,1.0,315.0363508653923,8.178270967769231,14.564044189178082,0.9998340006619378,462.2972602739725,315.08865537361527,0.5615384615384615,14.566462212263223,0.0,0.0,0
