ID_HDC_G0,UC_NM_MN,UC_NM_LST,CTR_MN_NM,REG1_GHSL,REG2_GHSL,ID_SEG,POP_SEG,AREAHA_SEG,ROAD_SEG,PAR_N_SEG,PARU_N_SEG,PARU_P_SEG,PARU_A_SEG,PAR_CV_SEG,PAR_A_U,B_AREA_SEG,B_AVG_SEG,B_CV_SEG,POP25_U,SIZE_U,i5_par_area,i5_par_area_rel_U,i5_ref_U,i5_par_area_rel_P,i5_ref_P,i5_par_area_rel_C,i5_ref_C,i9_roads_par,i9_roads_par_rel_U,i9_ref_U,i9_roads_par_rel_P,i9_ref_P,i9_roads_par_rel_C,i9_ref_C,SES_3CAT_U,SES_2CAT_U,SES_3CAT_P,SES_2CAT_P,SES_3CAT_C,SES_2CAT_C,i1_pop_area,i2_pop_par,i3_pop_paru,i4_pop_roads,i6_paru_area,i7_roads_area,i8_paru_par,i10_roads_paru,slum_fraction,slum_label1
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7335,606.49394027,5.09372,1842.6982706160093,87.0,26.0,0.298850574712644,427.8936225181839,0.8402,300.488035441348,20916.5,240.4,2.076,17596021.147334844,3,585.4850574712643,0.499,0.482,0.5,0.484,0.5,0.484,21.180439892138043,0.447,0.402,0.411,0.368,0.411,0.365,0.0,0.0,0.0,0.0,0.0,0.0,119.06699627580628,6.971194715747127,23.326690010384617,0.3291336134305106,1959.1230769230767,361.7588463080046,0.2988505747126437,70.87301040830805,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7336,970.333378351,5.77144,1178.875949681458,61.0,35.0,0.573770491803279,662.2339884186629,0.9709,300.488035441348,25557.6,419.0,2.4689,17596021.147334844,3,946.1377049180328,0.546,0.482,0.546,0.484,0.546,0.484,19.32583524067964,0.435,0.402,0.4,0.368,0.4,0.365,0.0,0.0,0.0,0.0,0.0,0.0,168.12673758212853,15.907104563131147,27.72381081002857,0.823100495529824,1648.9828571428573,204.26027987494592,0.5737704918032787,33.6821699908988,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7337,757.244465188,2.61588,1010.4953204540388,5.0,0.0,0.0,0.0,0.1363,300.488035441348,16684.7,3336.9,0.8127,17596021.147334844,3,5231.760000000001,0.694,0.482,0.694,0.484,0.694,0.484,202.09906409080776,0.771,0.402,0.709,0.368,0.709,0.365,0.0,0.0,0.0,0.0,0.0,0.0,289.4798175711424,151.44889303760002,0.0,0.7493794873268217,0.0,386.292689440662,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7338,538.309742699,2.20214,913.9655190591426,3.0,0.0,0.0,0.0,0.1985,300.488035441348,15507.0,5169.0,0.6978,17596021.147334844,3,7340.466666666666,0.722,0.482,0.722,0.484,0.722,0.484,304.6551730197142,0.83,0.402,0.763,0.368,0.763,0.365,0.0,0.0,0.0,0.0,0.0,0.0,244.4484649926889,179.43658089966667,0.0,0.5889825507346804,0.0,415.0351562839522,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7339,1080.82340122,5.38821,1775.913771706199,247.0,149.0,0.603238866396761,107.0004360463603,1.1591,300.488035441348,24382.3,98.7,2.0562,17596021.147334844,3,218.14615384615385,0.373,0.482,0.374,0.484,0.374,0.484,7.189934298405664,0.299,0.402,0.275,0.368,0.275,0.365,2.0,1.0,2.0,1.0,2.0,1.0,200.59043749594025,4.375803243805668,7.253848330335571,0.6086012837107543,361.6248322147651,329.5925310457831,0.6032388663967612,11.918884373867106,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7340,610.919897718,2.29262,921.1911915397598,5.0,0.0,0.0,0.0,0.4993,300.488035441348,15191.1,3038.2,1.2179,17596021.147334844,3,4585.24,0.683,0.482,0.683,0.484,0.683,0.484,184.238238307952,0.757,0.402,0.696,0.368,0.696,0.365,0.0,0.0,0.0,0.0,0.0,0.0,266.4723755868832,122.1839795436,0.0,0.6631846931762937,0.0,401.8071863369245,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7341,476.529695126,3.40924,1279.7251023863516,39.0,8.0,0.205128205128205,206.48913094377147,0.6506,300.488035441348,14220.7,364.6,1.935,17596021.147334844,3,874.1641025641026,0.538,0.482,0.539,0.484,0.539,0.484,32.813464163752606,0.509,0.402,0.468,0.368,0.468,0.365,0.0,0.0,0.0,0.0,0.0,0.0,139.77593103624267,12.218710131435897,59.56621189075,0.3723687956400926,4261.55,375.3696138688833,0.2051282051282051,159.96563779829395,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7342,738.791902203,3.89576,1357.223043319611,95.0,40.0,0.421052631578947,198.2948544516232,0.6413,300.488035441348,20745.8,218.4,1.706,17596021.147334844,3,410.08,0.461,0.482,0.461,0.484,0.461,0.484,14.286558350732747,0.392,0.402,0.361,0.368,0.361,0.365,2.0,1.0,2.0,1.0,2.0,1.0,189.6399937888884,7.776756865294736,18.469797555075,0.544340818437624,973.94,348.3846652051489,0.4210526315789473,33.93057608299027,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7343,714.863685021,2.2218,925.2846243294896,3.0,0.0,0.0,0.0,0.1691,300.488035441348,15308.1,5102.7,0.7009,17596021.147334844,3,7406.0,0.723,0.482,0.723,0.484,0.723,0.484,308.4282081098299,0.832,0.402,0.765,0.368,0.765,0.365,0.0,0.0,0.0,0.0,0.0,0.0,321.7497907196868,238.287895007,0.0,0.772587878609815,0.0,416.4572078177557,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7344,902.236757684,6.76845,2315.62394505392,53.0,8.0,0.150943396226415,264.222486615535,1.1065,300.488035441348,41449.8,782.1,2.5139,17596021.147334844,3,1277.066037735849,0.573,0.482,0.573,0.484,0.573,0.484,43.69101783120604,0.55,0.402,0.506,0.368,0.506,0.365,0.0,0.0,0.0,0.0,0.0,0.0,133.3003505505692,17.02333505064151,112.7795947105,0.389630086357995,8460.5625,342.1202705278048,0.1509433962264151,289.45299313174,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7345,489.101688163,2.09115,854.3563300053263,14.0,1.0,0.071428571428571,603.1586077661207,0.733,300.488035441348,12474.6,891.0,2.0223,17596021.147334844,3,1493.678571428571,0.587,0.482,0.587,0.484,0.587,0.484,61.0254521432376,0.598,0.402,0.55,0.368,0.55,0.365,0.0,0.0,0.0,0.0,0.0,0.0,233.8912503469383,34.93583486878571,489.101688163,0.5724797382374995,20911.5,408.5581283051557,0.0714285714285714,854.3563300053263,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7346,701.372795118,7.14594,2132.6394663323126,316.0,175.0,0.55379746835443,165.66697787288575,0.6186,300.488035441348,18418.3,58.3,0.7521,17596021.147334844,3,226.1373417721519,0.379,0.482,0.38,0.484,0.38,0.484,6.748859070671875,0.291,0.402,0.267,0.368,0.267,0.365,2.0,1.0,2.0,1.0,2.0,1.0,98.14982984995676,2.219534161765823,4.007844543531428,0.3288754645079378,408.33942857142864,298.44071827251736,0.5537974683544303,12.186511236184645,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7347,633.178978503,2.42696,962.1904349649024,14.0,0.0,0.0,0.0,0.9158,300.488035441348,15010.8,1072.2,1.9564,17596021.147334844,3,1733.5428571428572,0.6,0.482,0.6,0.484,0.6,0.484,68.72788821177873,0.615,0.402,0.566,0.368,0.566,0.365,0.0,0.0,0.0,0.0,0.0,0.0,260.89386660801995,45.22706989307143,0.0,0.6580599385464649,0.0,396.45912374530377,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7348,556.033267852,2.49335,971.2116864156392,5.0,0.0,0.0,0.0,0.5442,300.488035441348,16195.5,3239.1,1.2176,17596021.147334844,3,4986.7,0.69,0.482,0.69,0.484,0.69,0.484,194.24233728312785,0.765,0.402,0.703,0.368,0.703,0.365,0.0,0.0,0.0,0.0,0.0,0.0,223.00650444261737,111.2066535704,0.0,0.5725150094765646,0.0,389.5207998939737,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7350,522.63316315,2.40253,850.4474407786339,32.0,12.0,0.375,167.25625266902017,1.2636,300.488035441348,14974.7,468.0,3.269,17596021.147334844,3,750.790625,0.524,0.482,0.524,0.484,0.524,0.484,26.57648252433231,0.48,0.402,0.441,0.368,0.441,0.365,0.0,0.0,0.0,0.0,0.0,0.0,217.5345003600371,16.3322863484375,43.55276359583333,0.6145390509629837,2002.1083333333331,353.97994646419977,0.375,70.87062006488615,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7351,681.493082096,2.81281,1183.5137182171566,17.0,1.0,0.058823529411765,534.1026875558077,0.4976,300.488035441348,14231.7,837.2,2.0047,17596021.147334844,3,1654.5941176470587,0.596,0.482,0.596,0.484,0.596,0.484,69.61845401277391,0.617,0.402,0.567,0.368,0.567,0.365,0.0,0.0,0.0,0.0,0.0,0.0,242.28194655735723,40.08782835858823,681.493082096,0.5758218697478219,28128.1,420.75850065136166,0.0588235294117647,1183.5137182171566,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7353,568.829694857,2.11317,852.5919518661407,9.0,0.0,0.0,0.0,1.1476,300.488035441348,13783.2,1531.5,1.7982,17596021.147334844,3,2347.9666666666667,0.626,0.482,0.627,0.484,0.627,0.484,94.73243909623784,0.661,0.402,0.608,0.368,0.608,0.365,0.0,0.0,0.0,0.0,0.0,0.0,269.1831205520616,63.20329942855556,0.0,0.6671769462659763,0.0,403.465860231851,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7354,1158.64595988,3.98322,2164.96510254074,126.0,38.0,0.301587301587302,217.8638336456976,0.5284,300.488035441348,16129.9,128.0,0.8897,17596021.147334844,3,316.12857142857143,0.429,0.482,0.43,0.484,0.43,0.484,17.182262718577295,0.418,0.402,0.384,0.368,0.384,0.365,1.0,0.0,1.0,0.0,1.0,0.0,290.8817388645367,9.195602856190476,30.490683154736843,0.5351799705779307,1048.2157894736845,543.5213476887393,0.3015873015873015,56.97276585633527,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7355,990.21217068,3.82632,2035.53506762374,125.0,36.0,0.288,200.39752005593303,0.4793,300.488035441348,14968.1,119.7,1.092,17596021.147334844,3,306.1056,0.425,0.482,0.425,0.484,0.425,0.484,16.284280540989922,0.411,0.402,0.378,0.368,0.378,0.365,1.0,0.0,1.0,0.0,1.0,0.0,258.7896910556357,7.92169736544,27.50589363,0.4864628403754116,1062.8666666666666,531.9824446527577,0.288,56.542640767326105,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7356,686.956894677,3.8168,1623.9254313707122,144.0,60.0,0.416666666666667,178.27929531964463,0.6586,300.488035441348,14611.1,101.5,1.592,17596021.147334844,3,265.05555555555554,0.404,0.482,0.405,0.484,0.405,0.484,11.27725994007439,0.36,0.402,0.331,0.368,0.331,0.365,2.0,1.0,2.0,1.0,2.0,1.0,179.9824184335045,4.7705339908125,11.44928157795,0.4230224377341994,636.1333333333333,425.46778227067495,0.4166666666666667,27.065423856178537,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7358,557.963308249,7.76129,2487.55701825853,90.0,40.0,0.444444444444444,605.3073755155406,0.6233,300.488035441348,23968.7,266.3,1.9832,17596021.147334844,3,862.3655555555555,0.537,0.482,0.537,0.484,0.537,0.484,27.63952242509478,0.485,0.402,0.446,0.368,0.446,0.365,0.0,0.0,0.0,0.0,0.0,0.0,71.89053730101568,6.199592313877777,13.949082706225,0.2243017161631192,1940.3225,320.5081910685634,0.4444444444444444,62.18892545646325,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7359,573.353528045,2.18262,908.307968334898,6.0,0.0,0.0,0.0,0.3572,300.488035441348,15351.9,2558.6,1.3966,17596021.147334844,3,3637.7,0.664,0.482,0.664,0.484,0.664,0.484,151.38466138914967,0.729,0.402,0.67,0.368,0.67,0.365,0.0,0.0,0.0,0.0,0.0,0.0,262.6904949304047,95.55892134083332,0.0,0.6312325202828138,0.0,416.1548819010629,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7360,746.845448989,5.97624,2233.988888023701,80.0,29.0,0.3625,305.1112335588088,0.7995,300.488035441348,23862.4,298.3,1.8608,17596021.147334844,3,747.03,0.523,0.482,0.524,0.484,0.524,0.484,27.924861100296265,0.487,0.402,0.447,0.368,0.447,0.365,0.0,0.0,0.0,0.0,0.0,0.0,124.96911921023924,9.3355681123625,25.75329134444828,0.3343102792465978,2060.772413793103,373.8117759701252,0.3625,77.03409958702417,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7361,894.037135574,4.39536,965.8505941825672,107.0,63.0,0.588785046728972,319.49517928709923,0.6946,300.488035441348,18947.1,177.1,1.9151,17596021.147334844,3,410.781308411215,0.461,0.482,0.461,0.484,0.461,0.484,9.026641067126796,0.329,0.402,0.303,0.368,0.303,0.365,2.0,1.0,2.0,1.0,2.0,1.0,203.4047576476102,8.35548724835514,14.191065644031744,0.9256474458460676,697.6761904761904,219.74322790000528,0.5887850467289719,15.330961812421702,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7362,690.475688333,2.65556,1119.7385966931463,7.0,0.0,0.0,0.0,0.4782,300.488035441348,14757.3,2108.2,1.3745,17596021.147334844,3,3793.6571428571424,0.667,0.482,0.667,0.484,0.667,0.484,159.96265667044946,0.737,0.402,0.678,0.368,0.678,0.365,0.0,0.0,0.0,0.0,0.0,0.0,260.01133031563967,98.63938404757144,0.0,0.6166400715060983,0.0,421.6581800799629,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7363,449.973102516,1.71293,713.01200854648,2.0,0.0,0.0,0.0,0.0025,300.488035441348,10969.1,5484.6,0.0196,17596021.147334844,3,8564.65,0.735,0.482,0.735,0.484,0.735,0.484,356.50600427324,0.853,0.402,0.784,0.368,0.784,0.365,0.0,0.0,0.0,0.0,0.0,0.0,262.6920554348397,224.986551258,0.0,0.6310876915429496,0.0,416.2528582875424,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7364,576.445798803,2.37121,919.6979518935292,2.0,0.0,0.0,0.0,0.0108,300.488035441348,15137.7,7568.8,0.02,17596021.147334844,3,11856.05,0.761,0.482,0.761,0.484,0.761,0.484,459.8489759467646,0.89,0.402,0.818,0.368,0.818,0.365,0.0,0.0,0.0,0.0,0.0,0.0,243.1019600975873,288.2228994015,0.0,0.6267772996734188,0.0,387.8601861047858,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7365,593.606051644,2.31739,897.9575337817853,4.0,0.0,0.0,0.0,0.4184,300.488035441348,14825.9,3706.5,0.987,17596021.147334844,3,5793.475,0.702,0.482,0.702,0.484,0.702,0.484,224.48938344544632,0.786,0.402,0.723,0.368,0.723,0.365,0.0,0.0,0.0,0.0,0.0,0.0,256.1528493883205,148.401512911,0.0,0.6610624994079659,0.0,387.4865835192977,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7366,609.093830758,2.52778,950.112210866082,14.0,1.0,0.071428571428571,302.7576746059572,0.7269,300.488035441348,14920.3,1065.7,2.0158,17596021.147334844,3,1805.557142857143,0.604,0.482,0.604,0.484,0.604,0.484,67.86515791900587,0.613,0.402,0.564,0.368,0.564,0.365,0.0,0.0,0.0,0.0,0.0,0.0,240.9599849504308,43.506702197,609.093830758,0.6410756790535045,25277.8,375.868236502418,0.0714285714285714,950.112210866082,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7367,960.887380855,4.30229,1744.637254456511,63.0,9.0,0.142857142857143,240.9651746239784,0.6155,300.488035441348,16791.9,266.5,1.8515,17596021.147334844,3,682.9031746031746,0.515,0.482,0.515,0.484,0.515,0.484,27.69265483264304,0.485,0.402,0.446,0.368,0.446,0.365,0.0,0.0,0.0,0.0,0.0,0.0,223.3432383347008,15.252180648492065,106.76526453944444,0.5507662858857931,4780.322222222222,405.5136344729228,0.1428571428571428,193.84858382850123,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7368,473.099505867,2.05959,798.4573648558442,10.0,0.0,0.0,0.0,0.5713,300.488035441348,14047.5,1404.8,1.9756,17596021.147334844,3,2059.59,0.615,0.482,0.615,0.484,0.615,0.484,79.84573648558441,0.637,0.402,0.585,0.368,0.585,0.365,0.0,0.0,0.0,0.0,0.0,0.0,229.7056724236377,47.3099505867,0.0,0.5925169291317324,0.0,387.6778217294919,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7369,1352.2872875,9.88695,3650.706793041687,512.0,224.0,0.4375,129.747401634325,0.7279,300.488035441348,28346.2,55.4,0.7317,17596021.147334844,3,193.1044921875,0.349,0.482,0.351,0.484,0.351,0.484,7.130286705159544,0.298,0.402,0.274,0.368,0.274,0.365,2.0,1.0,2.0,1.0,2.0,1.0,136.77496978340136,2.6411861083984376,6.036996819196429,0.3704179393638196,441.3816964285714,369.24499396089664,0.4375,16.29779818322182,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7370,1587.99027302,7.89742,1701.5479468952724,195.0,114.0,0.584615384615385,346.7863998949936,0.5934,300.488035441348,29747.1,152.5,1.2703,17596021.147334844,3,404.9958974358975,0.459,0.482,0.46,0.484,0.46,0.484,8.725886907155243,0.325,0.402,0.299,0.368,0.299,0.365,2.0,1.0,2.0,1.0,2.0,1.0,201.07709518045127,8.143539861641026,13.929739237017545,0.9332621369368548,692.7561403508772,215.456180232946,0.5846153846153846,14.925859183291864,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7371,433.603969594,1.9251,847.5053480971578,2.0,0.0,0.0,0.0,0.0136,300.488035441348,14302.9,7151.4,0.0001,17596021.147334844,3,9625.5,0.744,0.482,0.744,0.484,0.744,0.484,423.7526740485789,0.878,0.402,0.807,0.368,0.807,0.365,0.0,0.0,0.0,0.0,0.0,0.0,225.2371147441691,216.801984797,0.0,0.5116238741944691,0.0,440.2396488998794,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7372,515.630286754,2.25894,931.7808298341045,2.0,0.0,0.0,0.0,0.0476,300.488035441348,15343.3,7671.6,0.0245,17596021.147334844,3,11294.7,0.757,0.482,0.758,0.484,0.758,0.484,465.89041491705217,0.892,0.402,0.82,0.368,0.82,0.365,0.0,0.0,0.0,0.0,0.0,0.0,228.26205510283583,257.815143377,0.0,0.5533815144552862,0.0,412.4858694051655,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7373,808.739667826,3.43695,1051.5331450966492,11.0,2.0,0.181818181818182,1042.7105464065376,0.7502,300.488035441348,21868.7,1988.1,1.3976,17596021.147334844,3,3124.5,0.651,0.482,0.651,0.484,0.651,0.484,95.59392228151356,0.663,0.402,0.609,0.368,0.609,0.365,0.0,0.0,0.0,0.0,0.0,0.0,235.3073707286984,73.52178798418181,404.369833913,0.7691052551193397,17184.75,305.94950322135884,0.1818181818181818,525.7665725483246,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,7374,737.804308499,3.70612,1318.3235606520652,30.0,3.0,0.1,605.2191331347615,0.6501,300.488035441348,20861.3,695.4,2.2754,17596021.147334844,3,1235.3733333333332,0.57,0.482,0.57,0.484,0.57,0.484,43.94411868840218,0.551,0.402,0.507,0.368,0.507,0.365,0.0,0.0,0.0,0.0,0.0,0.0,199.07728527381732,24.593476949966664,245.93476949966663,0.5596534344983332,12353.733333333332,355.7152927190877,0.1,439.44118688402176,0.0,0
